asset_id,asset_name,asset_group,category,state,district,latitude,longitude,nearest_environment_id,nearest_environment_name,protection_type,environment_type,distance_to_sensitive_area_m,distance_to_sensitive_area_km,relationship,nearest_land_id,nearest_land_name,dist_land_m,dist_land_km,land_relationship,nearest_marine_id,nearest_marine_name,dist_marine_m,dist_marine_km,marine_relationship
OSM_node_11676731626,Carton Box Theme Park,Core Tourism Asset,Theme Park,Johor,Johor Bahru,1.486519,103.76112,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,25845.7,25.85,Outside,004,Gunung Pulai Water Catchment Forest,25845.7,25.85,Outside,031,Tanjong Piai National Park,32636.4,32.64,Outside
OSM_way_793463271,La Stella Water Theme Park,Core Tourism Asset,Theme Park,Johor,Johor Bahru,1.566181,103.720729,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,17970.3,17.97,Outside,004,Gunung Pulai Water Catchment Forest,17970.3,17.97,Outside,031,Tanjong Piai National Park,35502.7,35.5,Outside
OSM_way_192574776,Legoland Malaysia,Core Tourism Asset,Theme Park,Johor,Johor Bahru,1.42772,103.628863,031,Tanjong Piai National Park,State Park,Marine,17206.8,17.21,Outside,004,Gunung Pulai Water Catchment Forest,17382.6,17.38,Outside,031,Tanjong Piai National Park,17206.8,17.21,Outside
OSM_way_308040667,Legoland Malaysia Waterpark,Core Tourism Asset,Theme Park,Johor,Johor Bahru,1.425499,103.630384,031,Tanjong Piai National Park,State Park,Marine,17146.4,17.15,Outside,004,Gunung Pulai Water Catchment Forest,17678.7,17.68,Outside,031,Tanjong Piai National Park,17146.4,17.15,Outside
OSM_node_5995603453,MCM Studio,Core Tourism Asset,Theme Park,Johor,Johor Bahru,1.506313,103.716632,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,20511.0,20.51,Outside,004,Gunung Pulai Water Catchment Forest,20511.0,20.51,Outside,031,Tanjong Piai National Park,30254.7,30.25,Outside
OSM_node_1911019465,Sanrio Hello Kitty Town,Core Tourism Asset,Theme Park,Johor,Johor Bahru,1.416838,103.656943,031,Tanjong Piai National Park,State Park,Marine,18730.7,18.73,Outside,004,Gunung Pulai Water Catchment Forest,20439.4,20.44,Outside,031,Tanjong Piai National Park,18730.7,18.73,Outside
OSM_way_1041713047,X Park Malaysia,Core Tourism Asset,Theme Park,Johor,Johor Bahru,1.395195,103.624642,031,Tanjong Piai National Park,State Park,Marine,14422.5,14.42,Outside,004,Gunung Pulai Water Catchment Forest,19918.8,19.92,Outside,031,Tanjong Piai National Park,14422.5,14.42,Outside
OSM_node_4467748004,5 Finger Lake,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.552641,103.876316,010,Seluyut Water Catchment Forest,Forest Reserve,Land,23139.3,23.14,Outside,010,Seluyut Water Catchment Forest,23139.3,23.14,Outside,031,Tanjong Piai National Park,47339.6,47.34,Outside
OSM_node_6246377787,Asrama Kebajikan Ar Rayyan,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.576567,103.719006,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,17483.5,17.48,Outside,004,Gunung Pulai Water Catchment Forest,17483.5,17.48,Outside,031,Tanjong Piai National Park,36296.3,36.3,Outside
OSM_node_12071306508,Intake Sg Tiram,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.584117,103.894104,010,Seluyut Water Catchment Forest,Forest Reserve,Land,19134.9,19.13,Outside,010,Seluyut Water Catchment Forest,19134.9,19.13,Outside,031,Tanjong Piai National Park,50953.2,50.95,Outside
OSM_node_2031222784,Legoland Malaysia Signboard,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.424604,103.630479,031,Tanjong Piai National Park,State Park,Marine,17083.0,17.08,Outside,004,Gunung Pulai Water Catchment Forest,17759.2,17.76,Outside,031,Tanjong Piai National Park,17083.0,17.08,Outside
OSM_node_6813433886,MMHE-Malaysia Marine Heavy Engineering,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.455138,103.880012,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32806.9,32.81,Outside,010,Seluyut Water Catchment Forest,32806.9,32.81,Outside,031,Tanjong Piai National Park,42684.6,42.68,Outside
OSM_node_7083277904,Pantai Stulang,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.465002,103.776471,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,28597.4,28.6,Outside,004,Gunung Pulai Water Catchment Forest,28597.4,28.6,Outside,031,Tanjong Piai National Park,32767.9,32.77,Outside
OSM_node_10269561758,Shell town,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.523414,103.84895,010,Seluyut Water Catchment Forest,Forest Reserve,Land,27446.4,27.45,Outside,010,Seluyut Water Catchment Forest,27446.4,27.45,Outside,031,Tanjong Piai National Park,43022.0,43.02,Outside
OSM_node_10269581323,Unnamed Viewpoint,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.515561,103.842805,010,Seluyut Water Catchment Forest,Forest Reserve,Land,28542.1,28.54,Outside,010,Seluyut Water Catchment Forest,28542.1,28.54,Outside,031,Tanjong Piai National Park,41980.2,41.98,Outside
OSM_node_11048916302,Unnamed Viewpoint,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.595455,103.783648,009,Panti Water Catchment Forest,Forest Reserve,Land,20146.7,20.15,Outside,009,Panti Water Catchment Forest,20146.7,20.15,Outside,031,Tanjong Piai National Park,42526.8,42.53,Outside
OSM_node_11911658572,Unnamed Viewpoint,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.517038,103.847103,010,Seluyut Water Catchment Forest,Forest Reserve,Land,28160.0,28.16,Outside,010,Seluyut Water Catchment Forest,28160.0,28.16,Outside,031,Tanjong Piai National Park,42472.6,42.47,Outside
OSM_node_13229928797,Unnamed Viewpoint,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.52086,103.85649,010,Seluyut Water Catchment Forest,Forest Reserve,Land,27281.5,27.28,Outside,010,Seluyut Water Catchment Forest,27281.5,27.28,Outside,031,Tanjong Piai National Park,43583.4,43.58,Outside
OSM_node_6801058093,rumah datin sarah,Core Tourism Asset,Viewpoint,Johor,Johor Bahru,1.469629,103.745972,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,25567.8,25.57,Outside,004,Gunung Pulai Water Catchment Forest,25567.8,25.57,Outside,031,Tanjong Piai National Park,30182.4,30.18,Outside
OSM_way_525508996,Austin Heights Water & Adventure Park,Core Tourism Asset,Water Park,Johor,Johor Bahru,1.561648,103.775168,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,23950.6,23.95,Outside,004,Gunung Pulai Water Catchment Forest,23950.6,23.95,Outside,031,Tanjong Piai National Park,39191.9,39.19,Outside
OSM_way_1041681086,Forest City Water Park,Core Tourism Asset,Water Park,Johor,Johor Bahru,1.333149,103.591916,031,Tanjong Piai National Park,State Park,Marine,7962.5,7.96,Outside,004,Gunung Pulai Water Catchment Forest,24512.2,24.51,Outside,031,Tanjong Piai National Park,7962.5,7.96,Outside
OSM_node_13826205962,Unnamed Water Park,Core Tourism Asset,Water Park,Johor,Johor Bahru,1.465388,103.731252,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,24514.6,24.51,Outside,004,Gunung Pulai Water Catchment Forest,24514.6,24.51,Outside,031,Tanjong Piai National Park,28573.4,28.57,Outside
OSM_node_10057332542,shrimp pond,Core Tourism Asset,Water Park,Johor,Johor Bahru,1.475517,103.942696,010,Seluyut Water Catchment Forest,Forest Reserve,Land,28286.9,28.29,Outside,010,Seluyut Water Catchment Forest,28286.9,28.29,Outside,031,Tanjong Piai National Park,50004.0,50.0,Outside
OSM_node_9989741890,Ratu,Core Tourism Asset,Waterfall,Johor,Johor Bahru,1.52131,103.850533,010,Seluyut Water Catchment Forest,Forest Reserve,Land,27560.1,27.56,Outside,010,Seluyut Water Catchment Forest,27560.1,27.56,Outside,031,Tanjong Piai National Park,43046.5,43.05,Outside
OSM_way_286195752,Zoo Negeri Johor,Core Tourism Asset,Zoo,Johor,Johor Bahru,1.45774,103.752884,004,Gunung Pulai Water Catchment Forest,Forest Reserve,Land,26996.3,27.0,Outside,004,Gunung Pulai Water Catchment Forest,26996.3,27.0,Outside,031,Tanjong Piai National Park,30105.9,30.11,Outside
OSM_node_6040807087,Crown Of Johor,Core Tourism Asset,Attraction,Johor,Kluang,2.022959,103.311459,005,Kluang Water Catchment Forest,Forest Reserve,Land,13440.0,13.44,Outside,005,Kluang Water Catchment Forest,13440.0,13.44,Outside,030,Pulau Kukup National Park,76743.6,76.74,Outside
OSM_node_12029044519,Malaysia's prettiest toilet,Core Tourism Asset,Attraction,Johor,Kluang,1.881761,103.261549,005,Kluang Water Catchment Forest,Forest Reserve,Land,26385.4,26.39,Outside,005,Kluang Water Catchment Forest,26385.4,26.39,Outside,030,Pulau Kukup National Park,62668.4,62.67,Outside
OSM_node_13853467402,黄梨海壁画,Core Tourism Asset,Attraction,Johor,Kluang,1.823083,103.314891,005,Kluang Water Catchment Forest,Forest Reserve,Land,27207.9,27.21,Outside,005,Kluang Water Catchment Forest,27207.9,27.21,Outside,030,Pulau Kukup National Park,54896.3,54.9,Outside
OSM_node_6416217923,Unnamed Gallery,Core Tourism Asset,Gallery,Johor,Kluang,2.031019,103.320235,005,Kluang Water Catchment Forest,Forest Reserve,Land,12304.6,12.3,Outside,005,Kluang Water Catchment Forest,12304.6,12.3,Outside,030,Pulau Kukup National Park,77479.8,77.48,Outside
OSM_node_14084420416,Perigi Raja,Core Tourism Asset,Historic Site,Johor,Kluang,1.882656,103.401961,005,Kluang Water Catchment Forest,Forest Reserve,Land,15590.0,15.59,Outside,005,Kluang Water Catchment Forest,15590.0,15.59,Outside,030,Pulau Kukup National Park,60277.4,60.28,Outside
OSM_node_4329437500,居銮中华纪念馆,Core Tourism Asset,Historic Site (Memorial),Johor,Kluang,2.033469,103.329834,005,Kluang Water Catchment Forest,Forest Reserve,Land,11206.1,11.21,Outside,005,Kluang Water Catchment Forest,11206.1,11.21,Outside,030,Pulau Kukup National Park,77603.3,77.6,Outside
OSM_way_1284794263,Cattle Queen Park,Core Tourism Asset,Theme Park,Johor,Kluang,2.135709,103.448761,005,Kluang Water Catchment Forest,Forest Reserve,Land,6243.9,6.24,Outside,005,Kluang Water Catchment Forest,6243.9,6.24,Outside,017,Pulau Babi Besar Marine Park,63653.0,63.65,Outside
OSM_node_11155223380,Batu Jendela,Core Tourism Asset,Viewpoint,Johor,Kluang,2.028654,103.557612,015,Endau-Kota Tinggi Wildlife Reserve,Wildlife Reserve,Land,0.0,0.0,Inside,015,Endau-Kota Tinggi Wildlife Reserve,0.0,0.0,Inside,028,Pulau Sibu Marine Park,55626.0,55.63,Outside
OSM_node_2528976028,Gunung Lambak (Utara),Core Tourism Asset,Viewpoint,Johor,Kluang,2.027547,103.357353,005,Kluang Water Catchment Forest,Forest Reserve,Land,8377.8,8.38,Outside,005,Kluang Water Catchment Forest,8377.8,8.38,Outside,030,Pulau Kukup National Park,76613.7,76.61,Outside
OSM_node_5139879921,Tropical Village,Core Tourism Asset,Water Park,Johor,Kluang,1.897997,103.207808,001,Banang Water Catchment Forest,Forest Reserve,Land,29713.7,29.71,Outside,001,Banang Water Catchment Forest,29713.7,29.71,Outside,030,Pulau Kukup National Park,66280.3,66.28,Outside
OSM_node_11155273808,Lata Tangga (Waterfall),Core Tourism Asset,Waterfall,Johor,Kluang,2.058617,103.55608,015,Endau-Kota Tinggi Wildlife Reserve,Wildlife Reserve,Land,0.0,0.0,Inside,015,Endau-Kota Tinggi Wildlife Reserve,0.0,0.0,Inside,028,Pulau Sibu Marine Park,54658.0,54.66,Outside
OSM_node_11155277297,Lata Tengkorak,Core Tourism Asset,Waterfall,Johor,Kluang,2.054872,103.543063,015,Endau-Kota Tinggi Wildlife Reserve,Wildlife Reserve,Land,0.0,0.0,Inside,015,Endau-Kota Tinggi Wildlife Reserve,0.0,0.0,Inside,028,Pulau Sibu Marine Park,56162.9,56.16,Outside
OSM_node_11140239444,Mini waterfall,Core Tourism Asset,Waterfall,Johor,Kluang,2.025861,103.349726,005,Kluang Water Catchment Forest,Forest Reserve,Land,9243.3,9.24,Outside,005,Kluang Water Catchment Forest,9243.3,9.24,Outside,030,Pulau Kukup National Park,76509.7,76.51,Outside
OSM_node_11155273809,Mini waterfall,Core Tourism Asset,Waterfall,Johor,Kluang,2.058354,103.556228,015,Endau-Kota Tinggi Wildlife Reserve,Wildlife Reserve,Land,0.0,0.0,Inside,015,Endau-Kota Tinggi Wildlife Reserve,0.0,0.0,Inside,028,Pulau Sibu Marine Park,54651.5,54.65,Outside
OSM_node_11155257355,Unnamed Waterfall,Core Tourism Asset,Waterfall,Johor,Kluang,2.103302,103.543932,015,Endau-Kota Tinggi Wildlife Reserve,Wildlife Reserve,Land,0.0,0.0,Inside,015,Endau-Kota Tinggi Wildlife Reserve,0.0,0.0,Inside,028,Pulau Sibu Marine Park,54560.7,54.56,Outside
OSM_node_5712696421,Firefly Valley Leisure Park,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.703189,103.912918,010,Seluyut Water Catchment Forest,Forest Reserve,Land,7620.8,7.62,Outside,010,Seluyut Water Catchment Forest,7620.8,7.62,Outside,027,Pulau Sibu Hujong Marine Park,52729.2,52.73,Outside
OSM_node_6380159734,Jetty,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.727772,103.908481,010,Seluyut Water Catchment Forest,Forest Reserve,Land,6418.4,6.42,Outside,010,Seluyut Water Catchment Forest,6418.4,6.42,Outside,027,Pulau Sibu Hujong Marine Park,50443.8,50.44,Outside
OSM_node_8118483268,Jomis Old Jetty,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.358647,104.232565,010,Seluyut Water Catchment Forest,Forest Reserve,Land,46141.5,46.14,Outside,010,Seluyut Water Catchment Forest,46141.5,46.14,Outside,031,Tanjong Piai National Park,79161.5,79.16,Outside
OSM_node_5487591822,Kelong Eatery,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539834,104.262036,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32412.0,32.41,Outside,010,Seluyut Water Catchment Forest,32412.0,32.41,Outside,027,Pulau Sibu Hujong Marine Park,68200.4,68.2,Outside
OSM_node_5487591826,Kids Ahoy,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539017,104.262426,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32503.6,32.5,Outside,010,Seluyut Water Catchment Forest,32503.6,32.5,Outside,027,Pulau Sibu Hujong Marine Park,68298.5,68.3,Outside
OSM_node_7388192771,Kota Tinggi Firefly Park,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.726945,103.911462,010,Seluyut Water Catchment Forest,Forest Reserve,Land,6162.0,6.16,Outside,010,Seluyut Water Catchment Forest,6162.0,6.16,Outside,027,Pulau Sibu Hujong Marine Park,50388.5,50.39,Outside
OSM_node_5487574023,Kraken’s Revenge,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539903,104.261639,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32373.3,32.37,Outside,010,Seluyut Water Catchment Forest,32373.3,32.37,Outside,027,Pulau Sibu Hujong Marine Park,68182.8,68.18,Outside
OSM_node_5487591828,Li’l Warrior’s Hideout,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539434,104.26303,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32525.3,32.53,Outside,010,Seluyut Water Catchment Forest,32525.3,32.53,Outside,027,Pulau Sibu Hujong Marine Park,68269.1,68.27,Outside
OSM_node_5487591823,Penawar Falls,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539238,104.262002,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32451.7,32.45,Outside,010,Seluyut Water Catchment Forest,32451.7,32.45,Outside,027,Pulau Sibu Hujong Marine Park,68263.8,68.26,Outside
OSM_node_5684417461,Penawar River,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539628,104.260832,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32324.3,32.32,Outside,010,Seluyut Water Catchment Forest,32324.3,32.32,Outside,027,Pulau Sibu Hujong Marine Park,68191.8,68.19,Outside
OSM_node_5487574021,Penawar River Huts,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539864,104.260283,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32260.7,32.26,Outside,010,Seluyut Water Catchment Forest,32260.7,32.26,Outside,027,Pulau Sibu Hujong Marine Park,68152.4,68.15,Outside
OSM_node_5487591829,Premium Cabana #1,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.540451,104.263364,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32481.5,32.48,Outside,010,Seluyut Water Catchment Forest,32481.5,32.48,Outside,027,Pulau Sibu Hujong Marine Park,68168.2,68.17,Outside
OSM_node_5487591831,Premium Cabana #21,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.541068,104.262618,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32373.9,32.37,Outside,010,Seluyut Water Catchment Forest,32373.9,32.37,Outside,027,Pulau Sibu Hujong Marine Park,68082.4,68.08,Outside
OSM_node_5487591830,Premium Cabana #9,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.540821,104.263147,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32436.7,32.44,Outside,010,Seluyut Water Catchment Forest,32436.7,32.44,Outside,027,Pulau Sibu Hujong Marine Park,68122.7,68.12,Outside
OSM_node_5574943264,Riptide,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539454,104.260762,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32330.8,32.33,Outside,010,Seluyut Water Catchment Forest,32330.8,32.33,Outside,027,Pulau Sibu Hujong Marine Park,68208.8,68.21,Outside
OSM_node_5574943269,Scallywags,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539294,104.262789,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32514.7,32.51,Outside,010,Seluyut Water Catchment Forest,32514.7,32.51,Outside,027,Pulau Sibu Hujong Marine Park,68278.0,68.28,Outside
OSM_node_5487591824,Seafarer’s Gift Shop,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.538726,104.262318,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32515.2,32.52,Outside,010,Seluyut Water Catchment Forest,32515.2,32.52,Outside,027,Pulau Sibu Hujong Marine Park,68327.1,68.33,Outside
OSM_node_5574943270,Starfish Splash,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539464,104.262638,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32489.7,32.49,Outside,010,Seluyut Water Catchment Forest,32489.7,32.49,Outside,027,Pulau Sibu Hujong Marine Park,68255.8,68.26,Outside
OSM_node_5574943266,Super Twister,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.540304,104.260288,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32229.6,32.23,Outside,010,Seluyut Water Catchment Forest,32229.6,32.23,Outside,027,Pulau Sibu Hujong Marine Park,68105.0,68.11,Outside
OSM_node_5574943261,Surf Wall,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.538585,104.262815,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32567.6,32.57,Outside,010,Seluyut Water Catchment Forest,32567.6,32.57,Outside,027,Pulau Sibu Hujong Marine Park,68355.0,68.36,Outside
OSM_node_5681623278,Swinging Ship,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539102,104.261994,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32460.7,32.46,Outside,010,Seluyut Water Catchment Forest,32460.7,32.46,Outside,027,Pulau Sibu Hujong Marine Park,68278.2,68.28,Outside
OSM_node_6330125487,Teluk Sengat Crocodile Farm,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.565024,104.026633,010,Seluyut Water Catchment Forest,Forest Reserve,Land,16988.9,16.99,Outside,010,Seluyut Water Catchment Forest,16988.9,16.99,Outside,031,Tanjong Piai National Park,62536.1,62.54,Outside
OSM_node_5487567322,The Galley Snack Bar,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539643,104.260429,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32289.0,32.29,Outside,010,Seluyut Water Catchment Forest,32289.0,32.29,Outside,027,Pulau Sibu Hujong Marine Park,68179.9,68.18,Outside
OSM_node_5574943263,The Tempest,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.539259,104.260735,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32342.5,32.34,Outside,010,Seluyut Water Catchment Forest,32342.5,32.34,Outside,027,Pulau Sibu Hujong Marine Park,68229.1,68.23,Outside
OSM_node_5487591825,Ticketing Counter,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.538393,104.262057,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32516.9,32.52,Outside,010,Seluyut Water Catchment Forest,32516.9,32.52,Outside,027,Pulau Sibu Hujong Marine Park,68356.2,68.36,Outside
OSM_way_481696210,Unnamed Attraction,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.369786,104.089449,010,Seluyut Water Catchment Forest,Forest Reserve,Land,39300.1,39.3,Outside,010,Seluyut Water Catchment Forest,39300.1,39.3,Outside,031,Tanjong Piai National Park,63371.4,63.37,Outside
OSM_way_881193472,Unnamed Attraction,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.381536,104.261988,010,Seluyut Water Catchment Forest,Forest Reserve,Land,45688.4,45.69,Outside,010,Seluyut Water Catchment Forest,45688.4,45.69,Outside,031,Tanjong Piai National Park,82615.7,82.62,Outside
OSM_node_5574943265,Wild Whirl,Core Tourism Asset,Attraction,Johor,Kota Tinggi,1.540337,104.260449,010,Seluyut Water Catchment Forest,Forest Reserve,Land,32241.0,32.24,Outside,010,Seluyut Water Catchment Forest,32241.0,32.24,Outside,027,Pulau Sibu Hujong Marine Park,68105.6,68.11,Outside
