asset_id,asset_name,category,state,district,lat,lon,nearest_road_name,nearest_road_ref,nearest_road_type,distance_to_road_m,distance_to_road_km,nearest_motorway_name,distance_to_motorway_km,nearest_trunk_name,distance_to_trunk_km,road_access_tier
OSM_node_7276846622,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.560969,110.345555,Jalan Gambier,,Primary,101.8,0.102,Senai–Desaru Expressway,683.958,Unnamed Trunk,1.151,Very Close
OSM_node_7276846623,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.561792,110.346254,Jalan Gambier,,Primary,220.5,0.221,Senai–Desaru Expressway,684.035,Unnamed Trunk,1.148,Very Close
OSM_node_11752139827,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.557952,110.346865,Jalan Main Bazaar,,Primary,79.7,0.08,Senai–Desaru Expressway,684.106,Unnamed Trunk,1.08,Direct Access
OSM_node_13300823344,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.650063,110.484518,Jln Bako,Q2-3,Primary,2878.7,2.879,Senai–Desaru Expressway,699.436,Jalan Bako,7.419,Low Access
OSM_node_13300882795,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.68225,110.474097,Unnamed Primary,,Primary,1906.0,1.906,Senai–Desaru Expressway,698.314,Jalan Bako,9.92,Limited Access
OSM_node_13302920082,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.230261,110.216577,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,20278.5,20.279,Senai–Desaru Expressway,670.818,Jalan Kuching - Sibu,22.689,Low Access
OSM_node_13303038483,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.213153,110.203651,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,20860.9,20.861,Senai–Desaru Expressway,669.499,Jalan Kuching - Sibu,24.73,Low Access
OSM_node_13313224110,Unnamed Viewpoint,Viewpoint,Sarawak,Kuching,1.117005,110.213473,Jalan Serian-Tebedu,21,Primary,18727.7,18.728,Senai–Desaru Expressway,671.347,Unnamed Trunk,21.03,Low Access
OSM_node_2429906228,View Point 1,Viewpoint,Sarawak,Kuching,1.730064,110.324674,Jln Sultan Tengah,Q100-2,Primary,579.3,0.579,Senai–Desaru Expressway,681.778,Unnamed Trunk,11.921,Good Access
OSM_node_6453999086,civic center tower,Viewpoint,Sarawak,Kuching,1.548953,110.343034,Jalan Tun Abang Haji Openg,,Primary,173.2,0.173,Senai–Desaru Expressway,683.686,Jalan Tun Ahmad Zaidi Adruce,0.587,Very Close
OSM_node_4795342621,Borneo Samariang Resort City,Water Park,Sarawak,Kuching,1.674714,110.305695,Jln Samariang Loop,Q331,Primary,966.9,0.967,Senai–Desaru Expressway,679.562,Jln Sultan Tengah,7.205,Good Access
OSM_node_13300882601,Arong Serait Falls,Waterfall,Sarawak,Kuching,1.688205,110.470842,Unnamed Primary,,Primary,2303.9,2.304,Senai–Desaru Expressway,697.961,Jalan Bako,10.417,Low Access
OSM_node_13316147423,Bak Buan Mabi Falls,Waterfall,Sarawak,Kuching,1.112575,110.271755,Jalan Serian-Tebedu,21,Primary,12452.3,12.452,Senai–Desaru Expressway,677.855,Unnamed Trunk,16.405,Low Access
OSM_node_13316147581,Ban Buan Kukuot Falls,Waterfall,Sarawak,Kuching,1.115076,110.257406,Jalan Serian-Tebedu,21,Primary,14039.7,14.04,Senai–Desaru Expressway,676.241,Unnamed Trunk,17.556,Low Access
OSM_node_4524156693,Curtain Falls,Waterfall,Sarawak,Kuching,1.222534,110.204582,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,20087.3,20.087,Senai–Desaru Expressway,669.537,Jalan Kuching - Sibu,24.241,Low Access
OSM_node_13303038678,Gareg Falls,Waterfall,Sarawak,Kuching,1.215185,110.200212,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,20456.7,20.457,Senai–Desaru Expressway,669.103,Jalan Kuching - Sibu,24.995,Low Access
OSM_node_13310390408,Janam Falls,Waterfall,Sarawak,Kuching,1.196681,110.193881,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,21801.0,21.801,Senai–Desaru Expressway,668.532,Jalan Kuching - Sibu,26.48,Low Access
OSM_node_5943495431,Maui Falls,Waterfall,Sarawak,Kuching,1.19413,110.192946,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,21992.5,21.992,Senai–Desaru Expressway,668.446,Jalan Kuching - Sibu,26.698,Low Access
OSM_node_12672227899,Permai Waterfall,Waterfall,Sarawak,Kuching,1.752867,110.325675,Jln Sultan Tengah,Q100-2,Primary,1325.6,1.326,Senai–Desaru Expressway,681.948,Unnamed Trunk,14.374,Limited Access
OSM_node_13310390409,Sangoh Falls,Waterfall,Sarawak,Kuching,1.190788,110.179283,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,21603.2,21.603,Senai–Desaru Expressway,666.953,Jalan Bengkayang - Perbatasan Malaysia,26.428,Low Access
OSM_node_13315979983,Senari falls,Waterfall,Sarawak,Kuching,1.120022,110.282736,Jalan Serian-Tebedu,21,Primary,11595.0,11.595,Senai–Desaru Expressway,679.009,Unnamed Trunk,16.484,Low Access
OSM_node_13315980064,Skarong falls,Waterfall,Sarawak,Kuching,1.118343,110.287862,Jalan Serian-Tebedu,21,Primary,10997.1,10.997,Senai–Desaru Expressway,679.593,Unnamed Trunk,16.055,Low Access
OSM_node_13310390353,Subah Falls,Waterfall,Sarawak,Kuching,1.189121,110.192149,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,22430.3,22.43,Senai–Desaru Expressway,668.395,Jalan Kuching - Sibu,27.028,Low Access
OSM_node_5943496015,Susung Falls,Waterfall,Sarawak,Kuching,1.21931,110.203408,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,20294.0,20.294,Senai–Desaru Expressway,669.429,Jalan Kuching - Sibu,24.494,Low Access
OSM_node_1555914858,Tajor Waterfall,Waterfall,Sarawak,Kuching,1.722787,110.470812,Unnamed Primary,,Primary,5700.2,5.7,Senai–Desaru Expressway,698.023,Jalan Bako,14.101,Low Access
OSM_node_13303038373,Tanju Falls,Waterfall,Sarawak,Kuching,1.208793,110.19608,Jalan Bengkayang-Perbatasan Malaysia,Q509,Primary,20787.5,20.788,Senai–Desaru Expressway,668.689,Jalan Kuching - Sibu,25.696,Low Access
OSM_node_2429860488,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.735007,110.32616,Jln Sultan Tengah,Q100-2,Primary,1091.5,1.091,Senai–Desaru Expressway,681.955,Unnamed Trunk,12.422,Limited Access
OSM_node_4428603100,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.260686,110.245036,Jalan Kuching - Sibu,1-13,Trunk,18577.6,18.578,Senai–Desaru Expressway,673.787,Jalan Kuching - Sibu,18.578,Low Access
OSM_node_4505773692,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.743448,110.32352,Jln Sultan Tengah,Q100-2,Primary,666.0,0.666,Senai–Desaru Expressway,681.682,Unnamed Trunk,13.395,Good Access
OSM_node_6534444887,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.107184,110.274462,Jalan Serian-Tebedu,21,Primary,11952.7,11.953,Senai–Desaru Expressway,678.203,Unnamed Trunk,15.741,Low Access
OSM_node_13315979786,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.12029,110.284749,Jalan Serian-Tebedu,21,Primary,11400.3,11.4,Senai–Desaru Expressway,679.231,Unnamed Trunk,16.405,Low Access
OSM_node_13315979801,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.120617,110.283699,Jalan Serian-Tebedu,21,Primary,11522.0,11.522,Senai–Desaru Expressway,679.111,Unnamed Trunk,16.491,Low Access
OSM_node_13316147417,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.116056,110.254527,Jalan Serian-Tebedu,21,Primary,14377.5,14.377,Senai–Desaru Expressway,675.912,Unnamed Trunk,17.837,Low Access
OSM_node_13316147479,Unnamed Waterfall,Waterfall,Sarawak,Kuching,1.115337,110.255522,Jalan Serian-Tebedu,21,Primary,14245.2,14.245,Senai–Desaru Expressway,676.029,Unnamed Trunk,17.707,Low Access
OSM_node_6514712285,Botanical Garden (One-stop Center),Attraction,Sarawak,Lawas,3.985076,115.627464,Jalan Ulu Pandaruan-Ulu Penganan,Q698,Primary,87442.3,87.442,Senai–Desaru Expressway,1298.02,Jalan Lawas-Merapok,93.742,Low Access
OSM_node_12094327278,Kampung Dato Waterfront,Attraction,Sarawak,Lawas,4.949854,115.433969,Jalan Lawas-Merapok,1-92,Trunk,5175.2,5.175,Senai–Desaru Expressway,1302.688,Jalan Lawas-Merapok,5.175,Low Access
OSM_node_4312087393,Pelabuhan Feri Kuala Lawas,Historic Site (Memorial),Sarawak,Lawas,4.938667,115.44567,Jalan Lawas-Merapok,1-92,Trunk,3401.2,3.401,Senai–Desaru Expressway,1303.59,Jalan Lawas-Merapok,3.401,Low Access
OSM_node_6121091842,Rueb B'lateh,Waterfall,Sarawak,Lawas,3.986047,115.637626,Jalan Ulu Pandaruan-Ulu Penganan,Q698,Primary,88165.9,88.166,Senai–Desaru Expressway,1299.147,Jalan Lawas-Merapok,93.927,Low Access
OSM_node_13831145654,Unnamed Waterfall,Waterfall,Sarawak,Lawas,4.740232,115.489912,Jalan Lawas-Merapok,1-90,Trunk,9894.3,9.894,Senai–Desaru Expressway,1302.393,Jalan Lawas-Merapok,9.894,Low Access
OSM_node_13831145900,Unnamed Waterfall,Waterfall,Sarawak,Lawas,4.668457,115.451299,Jalan Lawas-Merapok,1-90,Trunk,15544.9,15.545,Senai–Desaru Expressway,1296.198,Jalan Lawas-Merapok,15.545,Low Access
OSM_node_11642985535,Bebuak Meritam (Entrance),Attraction,Sarawak,Limbang,4.729344,114.867908,Jalan Batu Danau,1-83,Trunk,6142.7,6.143,Senai–Desaru Expressway,1235.595,Jalan Batu Danau,6.143,Low Access
OSM_way_1522239804,Bulatan Hospital,Attraction,Sarawak,Limbang,4.765584,115.021146,Bulatan Hospital,,Trunk,17.2,0.017,Senai–Desaru Expressway,1253.043,Bulatan Hospital,0.017,Direct Access
OSM_way_1457688393,Meritam Volcanic Mud,Attraction,Sarawak,Limbang,4.728456,114.87118,Jalan Batu Danau,1-83,Trunk,6517.8,6.518,Senai–Desaru Expressway,1235.917,Jalan Batu Danau,6.518,Low Access
OSM_node_12504449269,Viewing Tower,Attraction,Sarawak,Limbang,4.756969,115.006333,Jalan Buangsiol,,Primary,102.9,0.103,Senai–Desaru Expressway,1251.201,To Jalan Limbang Plaza,0.397,Very Close
OSM_way_357346821,Abandoned Shop Lot 1,Historic Site,Sarawak,Limbang,4.773865,115.015209,Bulatan Hospital,,Trunk,1111.8,1.112,Senai–Desaru Expressway,1252.661,Bulatan Hospital,1.112,Limited Access
OSM_way_357346820,Abandoned Shop Lot 2,Historic Site,Sarawak,Limbang,4.773813,115.014778,Jalan Kampung Penapak-Pandaruan,1-87,Trunk,1134.1,1.134,Senai–Desaru Expressway,1252.614,Jalan Kampung Penapak-Pandaruan,1.134,Limited Access
OSM_way_357346822,Abandoned Shop Lot 3,Historic Site,Sarawak,Limbang,4.77347,115.015289,Bulatan Hospital,,Trunk,1071.2,1.071,Senai–Desaru Expressway,1252.658,Bulatan Hospital,1.071,Limited Access
OSM_way_357346823,Abandoned Shop Lot 4,Historic Site,Sarawak,Limbang,4.773014,115.015741,Bulatan Hospital,,Trunk,1000.8,1.001,Senai–Desaru Expressway,1252.692,Bulatan Hospital,1.001,Limited Access
OSM_way_357346824,Abandoned Shop Lot 5,Historic Site,Sarawak,Limbang,4.772975,115.014892,Jalan Kampung Penapak-Pandaruan,1-87,Trunk,1049.6,1.05,Senai–Desaru Expressway,1252.601,Jalan Kampung Penapak-Pandaruan,1.05,Limited Access
OSM_way_256406918,Old Limbang-Temburong ferry route,Historic Site,Sarawak,Limbang,4.684938,115.036884,Jambatan Sahabat Malaysia-Brunei,,Trunk,468.4,0.468,Senai–Desaru Expressway,1252.304,Jambatan Sahabat Malaysia-Brunei,0.468,Very Close
OSM_node_9409586058,Pasar Tani & Ikan Batu 4 (Discontinued),Historic Site,Sarawak,Limbang,4.715321,114.989415,Jalan Kubong,1-86,Trunk,41.9,0.042,Senai–Desaru Expressway,1248.138,Jalan Kubong,0.042,Direct Access
OSM_node_2620683329,Ujung Jalan Pandaruan,Historic Site (Boundary Stone),Sarawak,Limbang,4.684797,115.036624,Jambatan Sahabat Malaysia-Brunei,,Trunk,479.3,0.479,Senai–Desaru Expressway,1252.272,Jambatan Sahabat Malaysia-Brunei,0.479,Very Close
OSM_way_1351566546,Buffalo #2,Historic Site (Monument),Sarawak,Limbang,4.755765,115.007238,Jalan Buangsiol,,Primary,105.1,0.105,Senai–Desaru Expressway,1251.261,To Jalan Limbang Plaza,0.239,Very Close
OSM_way_1351566542,Buffalo #3,Historic Site (Monument),Sarawak,Limbang,4.758093,115.005749,To Jalan 7 Mile Round,,Primary,81.0,0.081,Senai–Desaru Expressway,1251.173,To Jalan Limbang Plaza,0.528,Direct Access
OSM_node_4833963763,Bukit Batu Lawi,Viewpoint,Sarawak,Limbang,3.86927,115.386372,Jalan Medamit,,Primary,81940.7,81.941,Senai–Desaru Expressway,1269.251,Jalan Kubong-Mendamit,98.607,Low Access
OSM_node_5828445587,NG. SETUAN,Viewpoint,Sarawak,Limbang,4.264092,115.065803,Jalan Medamit,,Primary,25610.4,25.61,Senai–Desaru Expressway,1243.765,Jalan Kubong-Mendamit,44.299,Low Access
OSM_node_13070197170,Borneo Eco Fish Batang Ai,Aquarium,Sarawak,Lubok Antu,1.141201,111.873728,Jalan Utama Batang Ai,25-2,Primary,7873.4,7.873,Senai–Desaru Expressway,855.579,Exiting Malaysia,12.094,Low Access
OSM_node_13915536065,Batu Nabau,Attraction,Sarawak,Lubok Antu,1.11343,111.662736,Jalan Engkelili,1-27,Primary,3519.0,3.519,Senai–Desaru Expressway,832.325,Jalan Sri Aman-Sarikei,3.68,Low Access
OSM_node_13937579152,Gelong / Berenggang Junction,Attraction,Sarawak,Lubok Antu,1.222555,111.729855,Jalan Utama Batang Ai,25-1,Primary,15.7,0.016,Senai–Desaru Expressway,839.09,Jalan Sri Aman-Sarikei,8.324,Direct Access
OSM_node_13055450239,Gerbang Pekan Lubok Antu,Attraction,Sarawak,Lubok Antu,1.059319,111.8339,Jalan Lubok Antu Access,Q182,Primary,2.5,0.003,Senai–Desaru Expressway,851.745,Entering Malaysia,5.153,Direct Access
OSM_node_6286590892,Iban longhouse,Attraction,Sarawak,Lubok Antu,1.179733,111.932625,Jalan Lubok Antu Access,Q182,Primary,15458.1,15.458,Senai–Desaru Expressway,861.883,Malaysia-Indonesia,17.612,Low Access
OSM_node_5036015421,Pekan Batang Ai,Attraction,Sarawak,Lubok Antu,1.150626,111.862752,Jalan Utama Batang Ai,25-2,Primary,7470.5,7.471,Senai–Desaru Expressway,854.298,Entering Malaysia,13.168,Low Access
OSM_node_13937579147,Titok Ulu / Titok Ili / Nibong Junction,Attraction,Sarawak,Lubok Antu,1.229916,111.703288,Jalan Utama Batang Ai,25-1,Primary,14.5,0.015,Senai–Desaru Expressway,836.096,Jalan Sri Aman-Sarikei,5.652,Direct Access
OSM_way_533722165,Unnamed Beach,Beach,Sarawak,Lubok Antu,1.336476,111.676973,Jalan Kuching - Sibu,1-30,Trunk,6485.0,6.485,Senai–Desaru Expressway,832.669,Jalan Kuching - Sibu,6.485,Low Access
OSM_way_533722171,Unnamed Beach,Beach,Sarawak,Lubok Antu,1.33667,111.677253,Jalan Kuching - Sibu,1-30,Trunk,6516.3,6.516,Senai–Desaru Expressway,832.699,Jalan Kuching - Sibu,6.516,Low Access
OSM_node_5774746859,Boardwalk Connects To Main Trail,Attraction,Sarawak,Lundu,1.694099,109.84296,Jalan Bau-Lundu,1-3,Trunk,4023.2,4.023,Senai–Desaru Expressway,628.096,Jalan Bau-Lundu,4.023,Low Access
OSM_node_5160037521,Gunung Gading Summit,Attraction,Sarawak,Lundu,1.713696,109.836303,Jalan Lundu-Sematan,1-2,Trunk,5718.0,5.718,Senai–Desaru Expressway,627.396,Jalan Lundu-Sematan,5.718,Low Access
OSM_node_3386559566,Matang Wildlife Centre,Attraction,Sarawak,Lundu,1.608235,110.160815,Lebuhraya Pehin Sri Haji Adenan Bin Haji Satem,Q30-3A,Primary,5045.5,5.045,Senai–Desaru Expressway,663.383,Jalan Tondong - Batu Kawa,14.578,Low Access
OSM_node_10000151417,Mount Kuwai,Attraction,Sarawak,Lundu,1.996323,109.646994,Pan Borneo Highway,,Primary,779.4,0.779,Senai–Desaru Expressway,607.81,Jalan Lundu-Sematan,25.072,Good Access
OSM_node_5774747253,Start of Boardwalk Rafflesia Trail,Attraction,Sarawak,Lundu,1.691904,109.845723,Jalan Bau-Lundu,1-3,Trunk,3898.1,3.898,Senai–Desaru Expressway,628.399,Jalan Bau-Lundu,3.898,Low Access
OSM_node_5774746858,Start of Lintang Trail To View Point,Attraction,Sarawak,Lundu,1.693534,109.844305,Jalan Bau-Lundu,1-3,Trunk,4010.5,4.011,Senai–Desaru Expressway,628.244,Jalan Bau-Lundu,4.01,Low Access
OSM_node_4989957224,Taman Negara Gunung Gading,Attraction,Sarawak,Lundu,1.695262,109.841437,Jalan Bau-Lundu,1-3,Trunk,4100.1,4.1,Senai–Desaru Expressway,627.929,Jalan Bau-Lundu,4.1,Low Access
OSM_node_10964851009,Unnamed Attraction,Attraction,Sarawak,Lundu,1.700245,109.836892,Jalan Bau-Lundu,1-3,Trunk,4545.1,4.545,Senai–Desaru Expressway,627.433,Jalan Bau-Lundu,4.545,Low Access
OSM_way_544186695,Boat Landing Beach,Beach,Sarawak,Lundu,2.077577,109.647951,Pan Borneo Highway,,Primary,7627.1,7.627,Senai–Desaru Expressway,608.638,Jalan Lundu-Sematan,33.1,Low Access
OSM_way_1558898973,Pantai Belungei,Beach,Sarawak,Lundu,1.77308,109.853218,Jalan Lundu-Sematan,1-1,Trunk,9788.1,9.788,Senai–Desaru Expressway,629.449,Jalan Lundu-Sematan,9.788,Low Access
OSM_way_1558898544,Pantai Pandan,Beach,Sarawak,Lundu,1.763272,109.866573,Jalan Lundu-Sematan,1-1,Trunk,10908.0,10.908,Senai–Desaru Expressway,630.901,Jalan Lundu-Sematan,10.908,Low Access
OSM_way_544186725,Unnamed Beach,Beach,Sarawak,Lundu,2.057005,109.645993,Pan Borneo Highway,,Primary,5342.1,5.342,Senai–Desaru Expressway,608.225,Jalan Lundu-Sematan,31.096,Low Access
OSM_relation_18125022,Unnamed Beach,Beach,Sarawak,Lundu,1.912365,109.775849,Pan Borneo Highway,,Primary,10502.1,10.502,Senai–Desaru Expressway,621.519,Jalan Lundu-Sematan,12.474,Low Access
OSM_relation_18125133,Unnamed Beach,Beach,Sarawak,Lundu,1.894302,109.768518,Pan Borneo Highway,,Primary,8347.5,8.348,Senai–Desaru Expressway,620.595,Jalan Lundu-Sematan,10.399,Low Access
OSM_node_1804697961,Where Borneo Begins,Historic Site (Memorial),Sarawak,Lundu,2.078779,109.645956,Pan Borneo Highway,,Primary,7744.0,7.744,Senai–Desaru Expressway,608.428,Jalan Lundu-Sematan,33.307,Low Access
OSM_node_3809850362,Unnamed Viewpoint,Viewpoint,Sarawak,Lundu,1.588069,110.19221,Jalan Matang,Q309-3,Primary,3723.8,3.724,Senai–Desaru Expressway,666.878,Jalan Tondong - Batu Kawa,11.567,Low Access
OSM_node_6611370586,Unnamed Viewpoint,Viewpoint,Sarawak,Lundu,2.039472,109.65503,Pan Borneo Highway,,Primary,3679.2,3.679,Senai–Desaru Expressway,609.068,Jalan Lundu-Sematan,28.915,Low Access
OSM_node_6852988885,Unnamed Viewpoint,Viewpoint,Sarawak,Lundu,2.039528,109.655213,Pan Borneo Highway,,Primary,3692.9,3.693,Senai–Desaru Expressway,609.089,Jalan Lundu-Sematan,28.913,Low Access
OSM_node_3809849341,View Tower,Viewpoint,Sarawak,Lundu,1.588712,110.191848,Jalan Matang,Q309-3,Primary,3763.2,3.763,Senai–Desaru Expressway,666.837,Jalan Tondong - Batu Kawa,11.649,Low Access
OSM_node_6483795402,Jangkar Falls,Waterfall,Sarawak,Lundu,1.665246,109.694983,Jalan Biawak,,Trunk,2687.9,2.688,Senai–Desaru Expressway,611.58,Jalan Biawak,2.688,Low Access
OSM_node_5774741555,Small Waterfall Next To Picnic Table,Waterfall,Sarawak,Lundu,1.692247,109.845507,Jalan Bau-Lundu,1-3,Trunk,3924.2,3.924,Senai–Desaru Expressway,628.376,Jalan Bau-Lundu,3.924,Low Access
OSM_node_3386559105,Unnamed Waterfall,Waterfall,Sarawak,Lundu,1.595825,110.180982,Lebuhraya Pehin Sri Haji Adenan Bin Haji Satem,Q30-3A,Primary,4119.9,4.12,Senai–Desaru Expressway,665.627,Jalan Tondong - Batu Kawa,12.722,Low Access
OSM_node_5774741554,Waterfall #1,Waterfall,Sarawak,Lundu,1.694522,109.840888,Jalan Bau-Lundu,1-3,Trunk,4005.7,4.006,Senai–Desaru Expressway,627.866,Jalan Bau-Lundu,4.006,Low Access
OSM_node_4507511292,Waterfall #3,Waterfall,Sarawak,Lundu,1.697667,109.838665,Jalan Bau-Lundu,1-3,Trunk,4294.5,4.295,Senai–Desaru Expressway,627.625,Jalan Bau-Lundu,4.295,Low Access
OSM_node_4507530591,Waterfall #7,Waterfall,Sarawak,Lundu,1.699955,109.836364,Jalan Bau-Lundu,1-3,Trunk,4505.9,4.506,Senai–Desaru Expressway,627.373,Jalan Bau-Lundu,4.506,Low Access
OSM_node_11885492384,Bintangor Interchange,Attraction,Sarawak,Maradong,2.068872,111.663889,Jalan Sibu - Sarikei,1-42,Trunk,3.9,0.004,Senai–Desaru Expressway,832.271,Jalan Sibu - Sarikei,0.004,Direct Access
OSM_way_491255188,Bakong Mud Volcano,Attraction,Sarawak,Marudi,4.118627,114.226394,Jalan Bintulu-Miri,1-75,Trunk,20661.4,20.661,Senai–Desaru Expressway,1149.399,Jalan Bintulu-Miri,20.661,Low Access
OSM_way_1102300060,Guided Tour Meeting Point,Attraction,Sarawak,Marudi,4.042415,114.812529,Jalan Medamit,,Primary,47643.1,47.643,Senai–Desaru Expressway,1210.833,Jalan Kubong-Mendamit,66.175,Low Access
OSM_node_1339968998,Local Handicraft For Sale,Attraction,Sarawak,Marudi,4.053923,114.818218,Jalan Medamit,,Primary,46242.0,46.242,Senai–Desaru Expressway,1211.729,Jalan Kubong-Mendamit,64.824,Low Access
OSM_way_119196672,Mulu Canopy Walk,Attraction,Sarawak,Marudi,4.03209,114.819102,Jalan Medamit,,Primary,48541.3,48.541,Senai–Desaru Expressway,1211.296,Jalan Kubong-Mendamit,67.207,Low Access
OSM_node_11989948965,museum marudi,Museum,Sarawak,Marudi,4.177151,114.324125,Jalan Bintulu-Miri,1-75,Trunk,29277.2,29.277,Senai–Desaru Expressway,1161.488,Jalan Bintulu-Miri,29.277,Low Access
OSM_node_5500778921,Bat Exodus Observation Platform,Viewpoint,Sarawak,Marudi,4.02365,114.823122,Jalan Medamit,,Primary,49328.7,49.329,Senai–Desaru Expressway,1211.528,Jalan Kubong-Mendamit,68.077,Low Access
OSM_node_1339968992,Bat Observatory,Viewpoint,Sarawak,Marudi,4.023499,114.821587,Jalan Medamit,,Primary,49388.1,49.388,Senai–Desaru Expressway,1211.358,Jalan Kubong-Mendamit,68.114,Low Access
OSM_node_2992069046,Bukit Pala (Sunset),Viewpoint,Sarawak,Marudi,4.032006,114.79977,Jalan Medamit,,Primary,49163.1,49.163,Senai–Desaru Expressway,1209.198,Jalan Kubong-Mendamit,67.532,Low Access
OSM_node_4226803018,Mini Pinnacles,Viewpoint,Sarawak,Marudi,4.131738,114.8935,Jalan Medamit,,Primary,36063.6,36.064,Senai–Desaru Expressway,1221.793,Jalan Kubong-Mendamit,55.588,Low Access
OSM_node_4226803019,Pinnacles,Viewpoint,Sarawak,Marudi,4.123115,114.892876,Jalan Medamit,,Primary,37019.6,37.02,Senai–Desaru Expressway,1221.512,Jalan Kubong-Mendamit,56.544,Low Access
OSM_node_1339926078,Tree Top Tower,Viewpoint,Sarawak,Marudi,4.038962,114.813829,Jalan Medamit,,Primary,47969.0,47.969,Senai–Desaru Expressway,1210.89,Jalan Kubong-Mendamit,66.533,Low Access
OSM_node_10739416642,Unnamed Viewpoint,Viewpoint,Sarawak,Marudi,4.04061,114.905877,Jalan Medamit,,Primary,45973.1,45.973,Senai–Desaru Expressway,1220.906,Jalan Kubong-Mendamit,65.681,Low Access
OSM_node_10739416643,Unnamed Viewpoint,Viewpoint,Sarawak,Marudi,4.032942,114.892319,Jalan Medamit,,Primary,46948.5,46.949,Senai–Desaru Expressway,1219.253,Jalan Kubong-Mendamit,66.53,Low Access
OSM_node_4221445903,Wildlife Observation Shelter,Viewpoint,Sarawak,Marudi,4.040402,114.818103,Jalan Medamit,,Primary,47684.5,47.684,Senai–Desaru Expressway,1211.388,Jalan Kubong-Mendamit,66.309,Low Access
OSM_node_10132681362,Paku Waterfall,Waterfall,Sarawak,Marudi,4.037004,114.829273,Jalan Medamit,,Primary,47726.4,47.726,Senai–Desaru Expressway,1212.516,Jalan Kubong-Mendamit,66.527,Low Access
OSM_node_4238753891,Batu Ritung (Megalith / Dolmen),Attraction,Sarawak,Miri,3.809556,115.519167,Jalan Ulu Pandaruan-Ulu Penganan,Q698,Primary,95380.2,95.38,Senai–Desaru Expressway,1282.48,Jalan Trusan,110.381,Low Access
OSM_node_5297437321,Canada Hill hiking trails,Attraction,Sarawak,Miri,4.386101,113.995034,Unnamed Trunk (1-80B),1-80B,Trunk,776.4,0.776,Senai–Desaru Expressway,1132.055,Unnamed Trunk (1-80B),0.776,Good Access
OSM_node_12002155259,MIRI sign (Canada Hill landmark),Attraction,Sarawak,Miri,4.389132,113.994206,Jalan Miri-Pujut,1-80B,Trunk,517.4,0.517,Senai–Desaru Expressway,1132.057,Jalan Miri-Pujut,0.517,Good Access
OSM_node_4238758689,Main Shops and Restaurants Area,Attraction,Sarawak,Miri,3.740372,115.466378,Jalan Medamit,,Primary,98687.0,98.687,Senai–Desaru Expressway,1275.309,Jalan Kubong-Mendamit,115.389,Low Access
OSM_node_7195460885,Prayer mountain,Attraction,Sarawak,Miri,3.764263,115.443268,Jalan Medamit,,Primary,95032.3,95.032,Senai–Desaru Expressway,1273.267,Jalan Kubong-Mendamit,111.844,Low Access
OSM_node_4689903595,pa dapur river,Attraction,Sarawak,Miri,3.729696,115.492174,Jalan Medamit,,Primary,101360.0,101.36,Senai–Desaru Expressway,1277.915,Jambatan Sahabat Malaysia-Brunei,117.707,Low Access
OSM_way_1320610208,Brighton Cove,Beach,Sarawak,Miri,4.379509,113.97265,Jalan Temenggong Oyong Lawai Jau,,Primary,315.1,0.315,Senai–Desaru Expressway,1129.466,Jalan Miri-Bintulu,1.218,Very Close
OSM_way_1305180969,Luak Esplanade,Beach,Sarawak,Miri,4.320785,113.963361,Jalan Bakam,Q642,Primary,78.9,0.079,Senai–Desaru Expressway,1126.745,Jalan Miri-Bintulu,3.853,Direct Access
OSM_way_1301983261,Marina Beach,Beach,Sarawak,Miri,4.392422,113.9771,Jalan Kubu,,Primary,866.2,0.866,Senai–Desaru Expressway,1130.326,Jalan Miri-Bintulu,1.206,Good Access
OSM_way_1308828607,Pantai Kampung Beraya,Beach,Sarawak,Miri,4.201933,113.88779,Jalan Coastal Miri-Bintulu,Q642,Primary,356.9,0.357,Senai–Desaru Expressway,1115.236,Jalan Bintulu-Miri,13.666,Very Close
