beds,date,type,state,district
0,2022-01-01,special_medical_institution,Sabah,Putatan
110,2015-01-01,all,Sabah,Ranau
110,2016-01-01,all,Sabah,Ranau
110,2017-01-01,all,Sabah,Ranau
110,2018-01-01,all,Sabah,Ranau
110,2019-01-01,all,Sabah,Ranau
110,2020-01-01,all,Sabah,Ranau
110,2021-01-01,all,Sabah,Ranau
110,2022-01-01,all,Sabah,Ranau
110,2015-01-01,hospital_moh,Sabah,Ranau
110,2016-01-01,hospital_moh,Sabah,Ranau
110,2017-01-01,hospital_moh,Sabah,Ranau
110,2018-01-01,hospital_moh,Sabah,Ranau
110,2019-01-01,hospital_moh,Sabah,Ranau
110,2020-01-01,hospital_moh,Sabah,Ranau
110,2021-01-01,hospital_moh,Sabah,Ranau
110,2022-01-01,hospital_moh,Sabah,Ranau
0,2015-01-01,hospital_non_moh,Sabah,Ranau
0,2016-01-01,hospital_non_moh,Sabah,Ranau
0,2017-01-01,hospital_non_moh,Sabah,Ranau
0,2018-01-01,hospital_non_moh,Sabah,Ranau
0,2019-01-01,hospital_non_moh,Sabah,Ranau
0,2020-01-01,hospital_non_moh,Sabah,Ranau
0,2021-01-01,hospital_non_moh,Sabah,Ranau
0,2022-01-01,hospital_non_moh,Sabah,Ranau
0,2015-01-01,special_medical_institution,Sabah,Ranau
0,2016-01-01,special_medical_institution,Sabah,Ranau
0,2017-01-01,special_medical_institution,Sabah,Ranau
0,2018-01-01,special_medical_institution,Sabah,Ranau
0,2019-01-01,special_medical_institution,Sabah,Ranau
0,2020-01-01,special_medical_institution,Sabah,Ranau
0,2021-01-01,special_medical_institution,Sabah,Ranau
0,2022-01-01,special_medical_institution,Sabah,Ranau
400,2015-01-01,all,Sabah,Sandakan
400,2016-01-01,all,Sabah,Sandakan
400,2017-01-01,all,Sabah,Sandakan
400,2018-01-01,all,Sabah,Sandakan
400,2019-01-01,all,Sabah,Sandakan
400,2020-01-01,all,Sabah,Sandakan
400,2021-01-01,all,Sabah,Sandakan
400,2022-01-01,all,Sabah,Sandakan
400,2015-01-01,hospital_moh,Sabah,Sandakan
400,2016-01-01,hospital_moh,Sabah,Sandakan
400,2017-01-01,hospital_moh,Sabah,Sandakan
400,2018-01-01,hospital_moh,Sabah,Sandakan
400,2019-01-01,hospital_moh,Sabah,Sandakan
400,2020-01-01,hospital_moh,Sabah,Sandakan
400,2021-01-01,hospital_moh,Sabah,Sandakan
400,2022-01-01,hospital_moh,Sabah,Sandakan
0,2015-01-01,hospital_non_moh,Sabah,Sandakan
0,2016-01-01,hospital_non_moh,Sabah,Sandakan
0,2017-01-01,hospital_non_moh,Sabah,Sandakan
0,2018-01-01,hospital_non_moh,Sabah,Sandakan
0,2019-01-01,hospital_non_moh,Sabah,Sandakan
0,2020-01-01,hospital_non_moh,Sabah,Sandakan
0,2021-01-01,hospital_non_moh,Sabah,Sandakan
0,2022-01-01,hospital_non_moh,Sabah,Sandakan
0,2015-01-01,special_medical_institution,Sabah,Sandakan
0,2016-01-01,special_medical_institution,Sabah,Sandakan
0,2017-01-01,special_medical_institution,Sabah,Sandakan
0,2018-01-01,special_medical_institution,Sabah,Sandakan
0,2019-01-01,special_medical_institution,Sabah,Sandakan
0,2020-01-01,special_medical_institution,Sabah,Sandakan
0,2021-01-01,special_medical_institution,Sabah,Sandakan
0,2022-01-01,special_medical_institution,Sabah,Sandakan
70,2015-01-01,all,Sabah,Semporna
70,2016-01-01,all,Sabah,Semporna
100,2017-01-01,all,Sabah,Semporna
70,2018-01-01,all,Sabah,Semporna
70,2019-01-01,all,Sabah,Semporna
70,2020-01-01,all,Sabah,Semporna
70,2021-01-01,all,Sabah,Semporna
70,2022-01-01,all,Sabah,Semporna
70,2015-01-01,hospital_moh,Sabah,Semporna
70,2016-01-01,hospital_moh,Sabah,Semporna
100,2017-01-01,hospital_moh,Sabah,Semporna
70,2018-01-01,hospital_moh,Sabah,Semporna
70,2019-01-01,hospital_moh,Sabah,Semporna
70,2020-01-01,hospital_moh,Sabah,Semporna
70,2021-01-01,hospital_moh,Sabah,Semporna
70,2022-01-01,hospital_moh,Sabah,Semporna
0,2015-01-01,hospital_non_moh,Sabah,Semporna
0,2016-01-01,hospital_non_moh,Sabah,Semporna
0,2017-01-01,hospital_non_moh,Sabah,Semporna
0,2018-01-01,hospital_non_moh,Sabah,Semporna
0,2019-01-01,hospital_non_moh,Sabah,Semporna
0,2020-01-01,hospital_non_moh,Sabah,Semporna
0,2021-01-01,hospital_non_moh,Sabah,Semporna
0,2022-01-01,hospital_non_moh,Sabah,Semporna
0,2015-01-01,special_medical_institution,Sabah,Semporna
0,2016-01-01,special_medical_institution,Sabah,Semporna
0,2017-01-01,special_medical_institution,Sabah,Semporna
0,2018-01-01,special_medical_institution,Sabah,Semporna
0,2019-01-01,special_medical_institution,Sabah,Semporna
0,2020-01-01,special_medical_institution,Sabah,Semporna
0,2021-01-01,special_medical_institution,Sabah,Semporna
0,2022-01-01,special_medical_institution,Sabah,Semporna
93,2015-01-01,all,Sabah,Sipitang
93,2016-01-01,all,Sabah,Sipitang
93,2017-01-01,all,Sabah,Sipitang
93,2018-01-01,all,Sabah,Sipitang
93,2019-01-01,all,Sabah,Sipitang
93,2020-01-01,all,Sabah,Sipitang
93,2021-01-01,all,Sabah,Sipitang
93,2022-01-01,all,Sabah,Sipitang
93,2015-01-01,hospital_moh,Sabah,Sipitang
93,2016-01-01,hospital_moh,Sabah,Sipitang
93,2017-01-01,hospital_moh,Sabah,Sipitang
93,2018-01-01,hospital_moh,Sabah,Sipitang
93,2019-01-01,hospital_moh,Sabah,Sipitang
93,2020-01-01,hospital_moh,Sabah,Sipitang
93,2021-01-01,hospital_moh,Sabah,Sipitang
93,2022-01-01,hospital_moh,Sabah,Sipitang
0,2015-01-01,hospital_non_moh,Sabah,Sipitang
0,2016-01-01,hospital_non_moh,Sabah,Sipitang
0,2017-01-01,hospital_non_moh,Sabah,Sipitang
0,2018-01-01,hospital_non_moh,Sabah,Sipitang
0,2019-01-01,hospital_non_moh,Sabah,Sipitang
0,2020-01-01,hospital_non_moh,Sabah,Sipitang
0,2021-01-01,hospital_non_moh,Sabah,Sipitang
0,2022-01-01,hospital_non_moh,Sabah,Sipitang
0,2015-01-01,special_medical_institution,Sabah,Sipitang
0,2016-01-01,special_medical_institution,Sabah,Sipitang
0,2017-01-01,special_medical_institution,Sabah,Sipitang
0,2018-01-01,special_medical_institution,Sabah,Sipitang
0,2019-01-01,special_medical_institution,Sabah,Sipitang
0,2020-01-01,special_medical_institution,Sabah,Sipitang
0,2021-01-01,special_medical_institution,Sabah,Sipitang
0,2022-01-01,special_medical_institution,Sabah,Sipitang
49,2015-01-01,all,Sabah,Tambunan
49,2016-01-01,all,Sabah,Tambunan
49,2017-01-01,all,Sabah,Tambunan
49,2018-01-01,all,Sabah,Tambunan
49,2019-01-01,all,Sabah,Tambunan
49,2020-01-01,all,Sabah,Tambunan
49,2021-01-01,all,Sabah,Tambunan
49,2022-01-01,all,Sabah,Tambunan
49,2015-01-01,hospital_moh,Sabah,Tambunan
49,2016-01-01,hospital_moh,Sabah,Tambunan
49,2017-01-01,hospital_moh,Sabah,Tambunan
49,2018-01-01,hospital_moh,Sabah,Tambunan
49,2019-01-01,hospital_moh,Sabah,Tambunan
49,2020-01-01,hospital_moh,Sabah,Tambunan
49,2021-01-01,hospital_moh,Sabah,Tambunan
49,2022-01-01,hospital_moh,Sabah,Tambunan
0,2015-01-01,hospital_non_moh,Sabah,Tambunan
0,2016-01-01,hospital_non_moh,Sabah,Tambunan
0,2017-01-01,hospital_non_moh,Sabah,Tambunan
0,2018-01-01,hospital_non_moh,Sabah,Tambunan
0,2019-01-01,hospital_non_moh,Sabah,Tambunan
0,2020-01-01,hospital_non_moh,Sabah,Tambunan
0,2021-01-01,hospital_non_moh,Sabah,Tambunan
0,2022-01-01,hospital_non_moh,Sabah,Tambunan
0,2015-01-01,special_medical_institution,Sabah,Tambunan
0,2016-01-01,special_medical_institution,Sabah,Tambunan
0,2017-01-01,special_medical_institution,Sabah,Tambunan
0,2018-01-01,special_medical_institution,Sabah,Tambunan
0,2019-01-01,special_medical_institution,Sabah,Tambunan
0,2020-01-01,special_medical_institution,Sabah,Tambunan
0,2021-01-01,special_medical_institution,Sabah,Tambunan
0,2022-01-01,special_medical_institution,Sabah,Tambunan
401,2015-01-01,all,Sabah,Tawau
401,2016-01-01,all,Sabah,Tawau
401,2017-01-01,all,Sabah,Tawau
401,2018-01-01,all,Sabah,Tawau
401,2019-01-01,all,Sabah,Tawau
401,2020-01-01,all,Sabah,Tawau
421,2021-01-01,all,Sabah,Tawau
431,2022-01-01,all,Sabah,Tawau
401,2015-01-01,hospital_moh,Sabah,Tawau
401,2016-01-01,hospital_moh,Sabah,Tawau
401,2017-01-01,hospital_moh,Sabah,Tawau
401,2018-01-01,hospital_moh,Sabah,Tawau
401,2019-01-01,hospital_moh,Sabah,Tawau
401,2020-01-01,hospital_moh,Sabah,Tawau
421,2021-01-01,hospital_moh,Sabah,Tawau
431,2022-01-01,hospital_moh,Sabah,Tawau
0,2015-01-01,hospital_non_moh,Sabah,Tawau
0,2016-01-01,hospital_non_moh,Sabah,Tawau
0,2017-01-01,hospital_non_moh,Sabah,Tawau
0,2018-01-01,hospital_non_moh,Sabah,Tawau
0,2019-01-01,hospital_non_moh,Sabah,Tawau
0,2020-01-01,hospital_non_moh,Sabah,Tawau
0,2021-01-01,hospital_non_moh,Sabah,Tawau
0,2022-01-01,hospital_non_moh,Sabah,Tawau
0,2015-01-01,special_medical_institution,Sabah,Tawau
0,2016-01-01,special_medical_institution,Sabah,Tawau
0,2017-01-01,special_medical_institution,Sabah,Tawau
0,2018-01-01,special_medical_institution,Sabah,Tawau
0,2019-01-01,special_medical_institution,Sabah,Tawau
0,2020-01-01,special_medical_institution,Sabah,Tawau
0,2021-01-01,special_medical_institution,Sabah,Tawau
0,2022-01-01,special_medical_institution,Sabah,Tawau
0,2015-01-01,all,Sabah,Telupid
0,2016-01-01,all,Sabah,Telupid
0,2017-01-01,all,Sabah,Telupid
0,2018-01-01,all,Sabah,Telupid
0,2019-01-01,all,Sabah,Telupid
0,2020-01-01,all,Sabah,Telupid
0,2021-01-01,all,Sabah,Telupid
0,2022-01-01,all,Sabah,Telupid
0,2015-01-01,hospital_moh,Sabah,Telupid
0,2016-01-01,hospital_moh,Sabah,Telupid
0,2017-01-01,hospital_moh,Sabah,Telupid
0,2018-01-01,hospital_moh,Sabah,Telupid
0,2019-01-01,hospital_moh,Sabah,Telupid
0,2020-01-01,hospital_moh,Sabah,Telupid
0,2021-01-01,hospital_moh,Sabah,Telupid
0,2022-01-01,hospital_moh,Sabah,Telupid
0,2015-01-01,hospital_non_moh,Sabah,Telupid
0,2016-01-01,hospital_non_moh,Sabah,Telupid
0,2017-01-01,hospital_non_moh,Sabah,Telupid
0,2018-01-01,hospital_non_moh,Sabah,Telupid
0,2019-01-01,hospital_non_moh,Sabah,Telupid
0,2020-01-01,hospital_non_moh,Sabah,Telupid
0,2021-01-01,hospital_non_moh,Sabah,Telupid
0,2022-01-01,hospital_non_moh,Sabah,Telupid
0,2015-01-01,special_medical_institution,Sabah,Telupid
0,2016-01-01,special_medical_institution,Sabah,Telupid
0,2017-01-01,special_medical_institution,Sabah,Telupid
0,2018-01-01,special_medical_institution,Sabah,Telupid
0,2019-01-01,special_medical_institution,Sabah,Telupid
0,2020-01-01,special_medical_institution,Sabah,Telupid
0,2021-01-01,special_medical_institution,Sabah,Telupid
0,2022-01-01,special_medical_institution,Sabah,Telupid
92,2015-01-01,all,Sabah,Tenom
70,2016-01-01,all,Sabah,Tenom
70,2017-01-01,all,Sabah,Tenom
70,2018-01-01,all,Sabah,Tenom
70,2019-01-01,all,Sabah,Tenom
70,2020-01-01,all,Sabah,Tenom
70,2021-01-01,all,Sabah,Tenom
70,2022-01-01,all,Sabah,Tenom
92,2015-01-01,hospital_moh,Sabah,Tenom
70,2016-01-01,hospital_moh,Sabah,Tenom
70,2017-01-01,hospital_moh,Sabah,Tenom
70,2018-01-01,hospital_moh,Sabah,Tenom
70,2019-01-01,hospital_moh,Sabah,Tenom
70,2020-01-01,hospital_moh,Sabah,Tenom
70,2021-01-01,hospital_moh,Sabah,Tenom
70,2022-01-01,hospital_moh,Sabah,Tenom
0,2015-01-01,hospital_non_moh,Sabah,Tenom
0,2016-01-01,hospital_non_moh,Sabah,Tenom
0,2017-01-01,hospital_non_moh,Sabah,Tenom
0,2018-01-01,hospital_non_moh,Sabah,Tenom
0,2019-01-01,hospital_non_moh,Sabah,Tenom
0,2020-01-01,hospital_non_moh,Sabah,Tenom
0,2021-01-01,hospital_non_moh,Sabah,Tenom
0,2022-01-01,hospital_non_moh,Sabah,Tenom
0,2015-01-01,special_medical_institution,Sabah,Tenom
0,2016-01-01,special_medical_institution,Sabah,Tenom
0,2017-01-01,special_medical_institution,Sabah,Tenom
0,2018-01-01,special_medical_institution,Sabah,Tenom
0,2019-01-01,special_medical_institution,Sabah,Tenom
0,2020-01-01,special_medical_institution,Sabah,Tenom
0,2021-01-01,special_medical_institution,Sabah,Tenom
0,2022-01-01,special_medical_institution,Sabah,Tenom
0,2015-01-01,all,Sabah,Tongad
0,2016-01-01,all,Sabah,Tongad
0,2017-01-01,all,Sabah,Tongad
0,2018-01-01,all,Sabah,Tongad
0,2019-01-01,all,Sabah,Tongad
0,2020-01-01,all,Sabah,Tongad
0,2021-01-01,all,Sabah,Tongad
0,2022-01-01,all,Sabah,Tongad
0,2015-01-01,hospital_moh,Sabah,Tongad
0,2016-01-01,hospital_moh,Sabah,Tongad
0,2017-01-01,hospital_moh,Sabah,Tongad
0,2018-01-01,hospital_moh,Sabah,Tongad
0,2019-01-01,hospital_moh,Sabah,Tongad
0,2020-01-01,hospital_moh,Sabah,Tongad
0,2021-01-01,hospital_moh,Sabah,Tongad
0,2022-01-01,hospital_moh,Sabah,Tongad
0,2015-01-01,hospital_non_moh,Sabah,Tongad
0,2016-01-01,hospital_non_moh,Sabah,Tongad
0,2017-01-01,hospital_non_moh,Sabah,Tongad
0,2018-01-01,hospital_non_moh,Sabah,Tongad
0,2019-01-01,hospital_non_moh,Sabah,Tongad
0,2020-01-01,hospital_non_moh,Sabah,Tongad
0,2021-01-01,hospital_non_moh,Sabah,Tongad
0,2022-01-01,hospital_non_moh,Sabah,Tongad
0,2015-01-01,special_medical_institution,Sabah,Tongad
0,2016-01-01,special_medical_institution,Sabah,Tongad
0,2017-01-01,special_medical_institution,Sabah,Tongad
0,2018-01-01,special_medical_institution,Sabah,Tongad
0,2019-01-01,special_medical_institution,Sabah,Tongad
0,2020-01-01,special_medical_institution,Sabah,Tongad
0,2021-01-01,special_medical_institution,Sabah,Tongad
0,2022-01-01,special_medical_institution,Sabah,Tongad
76,2015-01-01,all,Sabah,Tuaran
76,2016-01-01,all,Sabah,Tuaran
76,2017-01-01,all,Sabah,Tuaran
76,2018-01-01,all,Sabah,Tuaran
76,2019-01-01,all,Sabah,Tuaran
76,2020-01-01,all,Sabah,Tuaran
82,2021-01-01,all,Sabah,Tuaran
82,2022-01-01,all,Sabah,Tuaran
76,2015-01-01,hospital_moh,Sabah,Tuaran
76,2016-01-01,hospital_moh,Sabah,Tuaran
76,2017-01-01,hospital_moh,Sabah,Tuaran
76,2018-01-01,hospital_moh,Sabah,Tuaran
76,2019-01-01,hospital_moh,Sabah,Tuaran
76,2020-01-01,hospital_moh,Sabah,Tuaran
82,2021-01-01,hospital_moh,Sabah,Tuaran
82,2022-01-01,hospital_moh,Sabah,Tuaran
0,2015-01-01,hospital_non_moh,Sabah,Tuaran
0,2016-01-01,hospital_non_moh,Sabah,Tuaran
0,2017-01-01,hospital_non_moh,Sabah,Tuaran
0,2018-01-01,hospital_non_moh,Sabah,Tuaran
0,2019-01-01,hospital_non_moh,Sabah,Tuaran
0,2020-01-01,hospital_non_moh,Sabah,Tuaran
0,2021-01-01,hospital_non_moh,Sabah,Tuaran
0,2022-01-01,hospital_non_moh,Sabah,Tuaran
0,2015-01-01,special_medical_institution,Sabah,Tuaran
0,2016-01-01,special_medical_institution,Sabah,Tuaran
0,2017-01-01,special_medical_institution,Sabah,Tuaran
0,2018-01-01,special_medical_institution,Sabah,Tuaran
0,2019-01-01,special_medical_institution,Sabah,Tuaran
0,2020-01-01,special_medical_institution,Sabah,Tuaran
0,2021-01-01,special_medical_institution,Sabah,Tuaran
0,2022-01-01,special_medical_institution,Sabah,Tuaran
3944,2015-01-01,all,Sarawak,All Districts
3978,2016-01-01,all,Sarawak,All Districts
3989,2017-01-01,all,Sarawak,All Districts
4051,2018-01-01,all,Sarawak,All Districts
4083,2019-01-01,all,Sarawak,All Districts
4146,2020-01-01,all,Sarawak,All Districts
4099,2021-01-01,all,Sarawak,All Districts
4119,2022-01-01,all,Sarawak,All Districts
3606,2015-01-01,hospital_moh,Sarawak,All Districts
3640,2016-01-01,hospital_moh,Sarawak,All Districts
3651,2017-01-01,hospital_moh,Sarawak,All Districts
3708,2018-01-01,hospital_moh,Sarawak,All Districts
3740,2019-01-01,hospital_moh,Sarawak,All Districts
3680,2020-01-01,hospital_moh,Sarawak,All Districts
3633,2021-01-01,hospital_moh,Sarawak,All Districts
3653,2022-01-01,hospital_moh,Sarawak,All Districts
0,2015-01-01,hospital_non_moh,Sarawak,All Districts
0,2016-01-01,hospital_non_moh,Sarawak,All Districts
0,2017-01-01,hospital_non_moh,Sarawak,All Districts
0,2018-01-01,hospital_non_moh,Sarawak,All Districts
0,2019-01-01,hospital_non_moh,Sarawak,All Districts
0,2020-01-01,hospital_non_moh,Sarawak,All Districts
0,2021-01-01,hospital_non_moh,Sarawak,All Districts
0,2022-01-01,hospital_non_moh,Sarawak,All Districts
338,2015-01-01,special_medical_institution,Sarawak,All Districts
338,2016-01-01,special_medical_institution,Sarawak,All Districts
338,2017-01-01,special_medical_institution,Sarawak,All Districts
343,2018-01-01,special_medical_institution,Sarawak,All Districts
343,2019-01-01,special_medical_institution,Sarawak,All Districts
466,2020-01-01,special_medical_institution,Sarawak,All Districts
466,2021-01-01,special_medical_institution,Sarawak,All Districts
466,2022-01-01,special_medical_institution,Sarawak,All Districts
0,2015-01-01,all,Sarawak,Asajaya
0,2016-01-01,all,Sarawak,Asajaya
0,2017-01-01,all,Sarawak,Asajaya
0,2018-01-01,all,Sarawak,Asajaya
0,2019-01-01,all,Sarawak,Asajaya
0,2020-01-01,all,Sarawak,Asajaya
0,2021-01-01,all,Sarawak,Asajaya
0,2022-01-01,all,Sarawak,Asajaya
0,2015-01-01,hospital_moh,Sarawak,Asajaya
0,2016-01-01,hospital_moh,Sarawak,Asajaya
0,2017-01-01,hospital_moh,Sarawak,Asajaya
0,2018-01-01,hospital_moh,Sarawak,Asajaya
0,2019-01-01,hospital_moh,Sarawak,Asajaya
0,2020-01-01,hospital_moh,Sarawak,Asajaya
0,2021-01-01,hospital_moh,Sarawak,Asajaya
0,2022-01-01,hospital_moh,Sarawak,Asajaya
0,2015-01-01,hospital_non_moh,Sarawak,Asajaya
0,2016-01-01,hospital_non_moh,Sarawak,Asajaya
0,2017-01-01,hospital_non_moh,Sarawak,Asajaya
0,2018-01-01,hospital_non_moh,Sarawak,Asajaya
0,2019-01-01,hospital_non_moh,Sarawak,Asajaya
0,2020-01-01,hospital_non_moh,Sarawak,Asajaya
0,2021-01-01,hospital_non_moh,Sarawak,Asajaya
0,2022-01-01,hospital_non_moh,Sarawak,Asajaya
0,2015-01-01,special_medical_institution,Sarawak,Asajaya
0,2016-01-01,special_medical_institution,Sarawak,Asajaya
0,2017-01-01,special_medical_institution,Sarawak,Asajaya
0,2018-01-01,special_medical_institution,Sarawak,Asajaya
0,2019-01-01,special_medical_institution,Sarawak,Asajaya
0,2020-01-01,special_medical_institution,Sarawak,Asajaya
0,2021-01-01,special_medical_institution,Sarawak,Asajaya
0,2022-01-01,special_medical_institution,Sarawak,Asajaya
68,2015-01-01,all,Sarawak,Bau
68,2016-01-01,all,Sarawak,Bau
68,2017-01-01,all,Sarawak,Bau
68,2018-01-01,all,Sarawak,Bau
68,2019-01-01,all,Sarawak,Bau
68,2020-01-01,all,Sarawak,Bau
68,2021-01-01,all,Sarawak,Bau
68,2022-01-01,all,Sarawak,Bau
68,2015-01-01,hospital_moh,Sarawak,Bau
68,2016-01-01,hospital_moh,Sarawak,Bau
68,2017-01-01,hospital_moh,Sarawak,Bau
68,2018-01-01,hospital_moh,Sarawak,Bau
68,2019-01-01,hospital_moh,Sarawak,Bau
68,2020-01-01,hospital_moh,Sarawak,Bau
68,2021-01-01,hospital_moh,Sarawak,Bau
68,2022-01-01,hospital_moh,Sarawak,Bau
0,2015-01-01,hospital_non_moh,Sarawak,Bau
0,2016-01-01,hospital_non_moh,Sarawak,Bau
0,2017-01-01,hospital_non_moh,Sarawak,Bau
0,2018-01-01,hospital_non_moh,Sarawak,Bau
0,2019-01-01,hospital_non_moh,Sarawak,Bau
0,2020-01-01,hospital_non_moh,Sarawak,Bau
0,2021-01-01,hospital_non_moh,Sarawak,Bau
0,2022-01-01,hospital_non_moh,Sarawak,Bau
0,2015-01-01,special_medical_institution,Sarawak,Bau
0,2016-01-01,special_medical_institution,Sarawak,Bau
0,2017-01-01,special_medical_institution,Sarawak,Bau
0,2018-01-01,special_medical_institution,Sarawak,Bau
0,2019-01-01,special_medical_institution,Sarawak,Bau
0,2020-01-01,special_medical_institution,Sarawak,Bau
0,2021-01-01,special_medical_institution,Sarawak,Bau
0,2022-01-01,special_medical_institution,Sarawak,Bau
0,2015-01-01,all,Sarawak,Belaga
0,2016-01-01,all,Sarawak,Belaga
0,2017-01-01,all,Sarawak,Belaga
0,2018-01-01,all,Sarawak,Belaga
0,2019-01-01,all,Sarawak,Belaga
0,2020-01-01,all,Sarawak,Belaga
0,2021-01-01,all,Sarawak,Belaga
0,2022-01-01,all,Sarawak,Belaga
0,2015-01-01,hospital_moh,Sarawak,Belaga
0,2016-01-01,hospital_moh,Sarawak,Belaga
0,2017-01-01,hospital_moh,Sarawak,Belaga
0,2018-01-01,hospital_moh,Sarawak,Belaga
0,2019-01-01,hospital_moh,Sarawak,Belaga
0,2020-01-01,hospital_moh,Sarawak,Belaga
0,2021-01-01,hospital_moh,Sarawak,Belaga
0,2022-01-01,hospital_moh,Sarawak,Belaga
0,2015-01-01,hospital_non_moh,Sarawak,Belaga
0,2016-01-01,hospital_non_moh,Sarawak,Belaga
0,2017-01-01,hospital_non_moh,Sarawak,Belaga
0,2018-01-01,hospital_non_moh,Sarawak,Belaga
0,2019-01-01,hospital_non_moh,Sarawak,Belaga
0,2020-01-01,hospital_non_moh,Sarawak,Belaga
0,2021-01-01,hospital_non_moh,Sarawak,Belaga
0,2022-01-01,hospital_non_moh,Sarawak,Belaga
0,2015-01-01,special_medical_institution,Sarawak,Belaga
0,2016-01-01,special_medical_institution,Sarawak,Belaga
0,2017-01-01,special_medical_institution,Sarawak,Belaga
0,2018-01-01,special_medical_institution,Sarawak,Belaga
0,2019-01-01,special_medical_institution,Sarawak,Belaga
0,2020-01-01,special_medical_institution,Sarawak,Belaga
0,2021-01-01,special_medical_institution,Sarawak,Belaga
0,2022-01-01,special_medical_institution,Sarawak,Belaga
0,2015-01-01,all,Sarawak,Beluru
0,2016-01-01,all,Sarawak,Beluru
0,2017-01-01,all,Sarawak,Beluru
0,2018-01-01,all,Sarawak,Beluru
0,2019-01-01,all,Sarawak,Beluru
0,2020-01-01,all,Sarawak,Beluru
0,2021-01-01,all,Sarawak,Beluru
0,2022-01-01,all,Sarawak,Beluru
0,2015-01-01,hospital_moh,Sarawak,Beluru
0,2016-01-01,hospital_moh,Sarawak,Beluru
0,2017-01-01,hospital_moh,Sarawak,Beluru
0,2018-01-01,hospital_moh,Sarawak,Beluru
0,2019-01-01,hospital_moh,Sarawak,Beluru
0,2020-01-01,hospital_moh,Sarawak,Beluru
0,2021-01-01,hospital_moh,Sarawak,Beluru
0,2022-01-01,hospital_moh,Sarawak,Beluru
0,2015-01-01,hospital_non_moh,Sarawak,Beluru
0,2016-01-01,hospital_non_moh,Sarawak,Beluru
0,2017-01-01,hospital_non_moh,Sarawak,Beluru
0,2018-01-01,hospital_non_moh,Sarawak,Beluru
0,2019-01-01,hospital_non_moh,Sarawak,Beluru
0,2020-01-01,hospital_non_moh,Sarawak,Beluru
0,2021-01-01,hospital_non_moh,Sarawak,Beluru
0,2022-01-01,hospital_non_moh,Sarawak,Beluru
0,2015-01-01,special_medical_institution,Sarawak,Beluru
0,2016-01-01,special_medical_institution,Sarawak,Beluru
0,2017-01-01,special_medical_institution,Sarawak,Beluru
0,2018-01-01,special_medical_institution,Sarawak,Beluru
0,2019-01-01,special_medical_institution,Sarawak,Beluru
0,2020-01-01,special_medical_institution,Sarawak,Beluru
0,2021-01-01,special_medical_institution,Sarawak,Beluru
0,2022-01-01,special_medical_institution,Sarawak,Beluru
48,2015-01-01,all,Sarawak,Betong
48,2016-01-01,all,Sarawak,Betong
48,2017-01-01,all,Sarawak,Betong
58,2018-01-01,all,Sarawak,Betong
58,2019-01-01,all,Sarawak,Betong
48,2020-01-01,all,Sarawak,Betong
48,2021-01-01,all,Sarawak,Betong
48,2022-01-01,all,Sarawak,Betong
48,2015-01-01,hospital_moh,Sarawak,Betong
48,2016-01-01,hospital_moh,Sarawak,Betong
48,2017-01-01,hospital_moh,Sarawak,Betong
58,2018-01-01,hospital_moh,Sarawak,Betong
58,2019-01-01,hospital_moh,Sarawak,Betong
48,2020-01-01,hospital_moh,Sarawak,Betong
48,2021-01-01,hospital_moh,Sarawak,Betong
48,2022-01-01,hospital_moh,Sarawak,Betong
0,2015-01-01,hospital_non_moh,Sarawak,Betong
0,2016-01-01,hospital_non_moh,Sarawak,Betong
0,2017-01-01,hospital_non_moh,Sarawak,Betong
0,2018-01-01,hospital_non_moh,Sarawak,Betong
