asset_id,asset_name,category,state,district,lat,lon,nearest_pt_name,nearest_pt_type,distance_to_pt_m,distance_to_pt_km,nearest_bus_name,distance_to_bus_km,nearest_rail_name,distance_to_rail_km,nearest_ferry_name,distance_to_ferry_km,pt_access_tier
OSM_relation_20055788,Unnamed Beach,Beach,Pahang,Kuantan,3.611724,103.394682,Unnamed Bus Stop,Bus Stop,11008.4,11.008,Unnamed Bus Stop,11.008,Unnamed Transit Station,107.081,Unnamed Ferry Terminal,56.549,Low Access
OSM_relation_20066133,Unnamed Beach,Beach,Pahang,Kuantan,4.175628,103.439304,Unnamed Bus Stop,Bus Stop,1691.5,1.692,Unnamed Bus Stop,1.691,Unnamed Transit Station,46.376,Jeti Kuala Kemaman,7.076,Limited Access
OSM_relation_20068799,Unnamed Beach,Beach,Pahang,Kuantan,3.630758,103.378705,Unnamed Bus Stop,Bus Stop,13227.6,13.228,Unnamed Bus Stop,13.228,Unnamed Transit Station,104.843,Unnamed Ferry Terminal,55.366,Low Access
OSM_relation_20081243,Unnamed Beach,Beach,Pahang,Kuantan,4.176497,103.43126,Unnamed Bus Stop,Bus Stop,1449.4,1.449,Unnamed Bus Stop,1.449,Unnamed Transit Station,46.023,Jeti Kuala Kemaman,7.12,Limited Access
OSM_relation_20081246,Unnamed Beach,Beach,Pahang,Kuantan,4.156309,103.413969,Unnamed Bus Stop,Bus Stop,1443.3,1.443,Unnamed Bus Stop,1.443,Unnamed Transit Station,47.687,Jeti Kuala Kemaman,9.818,Limited Access
OSM_way_553038452,Museum of Contemporary Art (MOCA),Gallery,Pahang,Kuantan,3.807991,103.326079,Masjid Negeri Pahang,Bus Stop,245.4,0.245,Masjid Negeri Pahang,0.245,Unnamed Transit Station,84.97,Jeti Kuala Kemaman,49.573,High Access
OSM_node_8232242334,Unnamed Historic Site (Aircraft),Historic Site (Aircraft),Pahang,Kuantan,3.759735,103.204998,Unnamed Bus Stop,Bus Stop,1672.5,1.673,Unnamed Bus Stop,1.673,Unnamed Transit Station,91.108,Unnamed Ferry Terminal,44.978,Limited Access
OSM_node_8232242335,Unnamed Historic Site (Aircraft),Historic Site (Aircraft),Pahang,Kuantan,3.759771,103.205185,Unnamed Bus Stop,Bus Stop,1691.3,1.691,Unnamed Bus Stop,1.691,Unnamed Transit Station,91.101,Unnamed Ferry Terminal,44.996,Limited Access
OSM_node_8232242336,Unnamed Historic Site (Aircraft),Historic Site (Aircraft),Pahang,Kuantan,3.759525,103.205124,Unnamed Bus Stop,Bus Stop,1669.3,1.669,Unnamed Bus Stop,1.669,Unnamed Transit Station,91.129,Unnamed Ferry Terminal,44.973,Limited Access
OSM_node_8232242337,Unnamed Historic Site (Aircraft),Historic Site (Aircraft),Pahang,Kuantan,3.758187,103.205241,Unnamed Bus Stop,Bus Stop,1594.4,1.594,Unnamed Bus Stop,1.594,Unnamed Transit Station,91.274,Unnamed Ferry Terminal,44.886,Limited Access
OSM_way_1478559551,Sungai Lembing Theater,Historic Site (Building),Pahang,Kuantan,3.914695,103.032651,Unnamed Bus Stop,Bus Stop,200.3,0.2,Unnamed Bus Stop,0.2,Jeransang,74.643,Unnamed Ferry Terminal,48.99,High Access
OSM_way_556503341,Istana Abdul Aziz,Historic Site (Castle),Pahang,Kuantan,3.844244,103.285332,Unnamed Bus Stop,Bus Stop,1522.7,1.523,Unnamed Bus Stop,1.523,Unnamed Transit Station,81.003,Jeti Kuala Kemaman,47.223,Limited Access
OSM_way_1487585014,Unnamed Historic Site (Castle),Historic Site (Castle),Pahang,Kuantan,3.936098,103.3755,Unnamed Bus Stop,Bus Stop,775.4,0.775,Unnamed Bus Stop,0.775,Unnamed Transit Station,71.097,Jeti Kuala Kemaman,34.463,Moderate Access
OSM_node_13701817891,Anchor,Historic Site (Memorial),Pahang,Kuantan,3.813014,103.372142,Unnamed Bus Stop,Bus Stop,2144.5,2.144,Unnamed Bus Stop,2.144,Unnamed Transit Station,84.651,Jeti Kuala Kemaman,47.911,Limited Access
OSM_node_13037476839,Kento Nanami Memorial Shrine,Historic Site (Memorial),Pahang,Kuantan,3.748766,103.325487,Bus to hentian bandar,Bus Stop,1434.0,1.434,Bus to hentian bandar,1.434,Unnamed Transit Station,91.53,Unnamed Ferry Terminal,55.136,Limited Access
OSM_node_5366047394,'KUANTAN' Sign,Historic Site (Monument),Pahang,Kuantan,3.799761,103.326136,Hospital Tengku Ampuan Afzan,Bus Stop,296.7,0.297,Hospital Tengku Ampuan Afzan,0.297,Unnamed Transit Station,85.881,Jeti Kuala Kemaman,50.451,High Access
OSM_node_12073089034,CFS-IIUM Fountain,Historic Site (Monument),Pahang,Kuantan,3.726982,103.062656,UIA Gambang Bus Stop,Bus Stop,161.4,0.161,UIA Gambang Bus Stop,0.161,Kuala Krau,77.308,Unnamed Ferry Terminal,31.609,High Access
OSM_node_5655516944,Footreflexology Circle Walkway,Historic Site (Monument),Pahang,Kuantan,3.812842,103.351503,Unnamed Bus Stop,Bus Stop,966.0,0.966,Unnamed Bus Stop,0.966,Unnamed Transit Station,84.525,Jeti Kuala Kemaman,48.371,Moderate Access
OSM_node_11768520014,DJI drone crash site,Historic Site (Wreck),Pahang,Kuantan,3.803917,103.371515,Unnamed Bus Stop,Bus Stop,2743.1,2.743,Unnamed Bus Stop,2.743,Unnamed Transit Station,85.651,Jeti Kuala Kemaman,48.916,Limited Access
OSM_node_5570220251,Cherating Sea Turtle Sanctuary,Museum,Pahang,Kuantan,4.149626,103.408851,Unnamed Bus Stop,Bus Stop,1549.0,1.549,Unnamed Bus Stop,1.549,Unnamed Transit Station,48.28,Jeti Kuala Kemaman,10.715,Limited Access
OSM_way_556030844,Galeri Tenun Bandar,Museum,Pahang,Kuantan,3.803742,103.322304,Unnamed Bus Stop,Bus Stop,73.0,0.073,Unnamed Bus Stop,0.073,Unnamed Transit Station,85.435,Jeti Kuala Kemaman,50.14,High Access
OSM_way_553038463,Muzium Kesenian Pahang,Museum,Pahang,Kuantan,3.807412,103.325883,Padang Besar MBK,Bus Stop,188.7,0.189,Padang Besar MBK,0.189,Unnamed Transit Station,85.033,Jeti Kuala Kemaman,49.641,High Access
OSM_way_553038459,Muzium Tunku Azizah,Museum,Pahang,Kuantan,3.807778,103.326355,Masjid Negeri Pahang,Bus Stop,207.0,0.207,Masjid Negeri Pahang,0.207,Unnamed Transit Station,84.994,Jeti Kuala Kemaman,49.588,High Access
OSM_node_13411744801,Petrosains Playsmart Kuantan,Museum,Pahang,Kuantan,3.796469,103.321072,Unnamed Bus Stop,Bus Stop,460.9,0.461,Unnamed Bus Stop,0.461,Unnamed Transit Station,86.239,Jeti Kuala Kemaman,50.952,Moderate Access
OSM_way_870001527,Sungai Lembing Museum,Museum,Pahang,Kuantan,3.913744,103.032443,Unnamed Bus Stop,Bus Stop,298.0,0.298,Unnamed Bus Stop,0.298,Jeransang,74.611,Unnamed Ferry Terminal,48.883,High Access
OSM_way_670436597,Bukit Gambang Resort City,Theme Park,Pahang,Kuantan,3.709458,103.051499,Unnamed Bus Stop,Bus Stop,812.8,0.813,Unnamed Bus Stop,0.813,Kuala Krau,76.046,Unnamed Ferry Terminal,29.308,Moderate Access
OSM_node_11778479064,Sky View,Viewpoint,Pahang,Kuantan,3.839399,103.363953,Unnamed Bus Stop,Bus Stop,1883.9,1.884,Unnamed Bus Stop,1.884,Unnamed Transit Station,81.67,Jeti Kuala Kemaman,45.206,Limited Access
OSM_node_3157656873,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,3.917427,103.042025,Unnamed Bus Stop,Bus Stop,916.9,0.917,Unnamed Bus Stop,0.917,Jeransang,75.705,Unnamed Ferry Terminal,49.601,Moderate Access
OSM_node_6469226385,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,3.920467,103.043391,Unnamed Bus Stop,Bus Stop,1165.0,1.165,Unnamed Bus Stop,1.165,Jeransang,75.886,Unnamed Ferry Terminal,49.969,Limited Access
OSM_node_11760770378,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,3.835071,103.319803,Unnamed Bus Stop,Bus Stop,1743.6,1.744,Unnamed Bus Stop,1.744,Unnamed Transit Station,81.961,Jeti Kuala Kemaman,46.891,Limited Access
OSM_node_11762855501,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,3.83238,103.312734,Unnamed Bus Stop,Bus Stop,1027.6,1.028,Unnamed Bus Stop,1.028,Unnamed Transit Station,82.256,Jeti Kuala Kemaman,47.413,Limited Access
OSM_node_11778479063,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,3.842384,103.359792,Unnamed Bus Stop,Bus Stop,2046.3,2.046,Unnamed Bus Stop,2.046,Unnamed Transit Station,81.309,Jeti Kuala Kemaman,44.977,Limited Access
OSM_node_11780646885,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,3.868706,103.342717,Unnamed Bus Stop,Bus Stop,4690.0,4.69,Unnamed Bus Stop,4.69,Unnamed Transit Station,78.298,Jeti Kuala Kemaman,42.598,Low Access
OSM_node_11804219109,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,4.012625,102.9101,Unnamed Bus Stop,Bus Stop,17425.7,17.426,Unnamed Bus Stop,17.426,Jerantut,61.911,Unnamed Ferry Terminal,49.607,Low Access
OSM_node_13701006003,Unnamed Viewpoint,Viewpoint,Pahang,Kuantan,3.831636,103.364207,Unnamed Bus Stop,Bus Stop,1205.7,1.206,Unnamed Bus Stop,1.206,Unnamed Transit Station,82.53,Jeti Kuala Kemaman,46.043,Limited Access
OSM_node_11762775075,3 Waterfall,Waterfall,Pahang,Kuantan,3.834137,103.314419,Unnamed Bus Stop,Bus Stop,1158.0,1.158,Unnamed Bus Stop,1.158,Unnamed Transit Station,82.062,Jeti Kuala Kemaman,47.17,Limited Access
OSM_node_6093447787,Air Terjun Berkelah,Waterfall,Pahang,Kuantan,3.757717,102.980674,Pusat Pelajar UIA Gambang Bus Stop,Bus Stop,9575.2,9.575,Pusat Pelajar UIA Gambang Bus Stop,9.575,Kuala Krau,68.383,Unnamed Ferry Terminal,30.665,Low Access
OSM_node_6093447872,Air Terjun Berkelah,Waterfall,Pahang,Kuantan,3.754081,102.980309,Pusat Pelajar UIA Gambang Bus Stop,Bus Stop,9462.5,9.463,Pusat Pelajar UIA Gambang Bus Stop,9.463,Kuala Krau,68.313,Unnamed Ferry Terminal,30.268,Low Access
OSM_node_6427635058,Jerangkang Falls,Waterfall,Pahang,Kuantan,3.77862,102.940986,Unnamed Bus Stop,Bus Stop,14215.4,14.215,Unnamed Bus Stop,14.215,Kuala Krau,64.222,Unnamed Ferry Terminal,31.963,Low Access
OSM_node_11778150401,New Waterfall,Waterfall,Pahang,Kuantan,3.83857,103.3625,Unnamed Bus Stop,Bus Stop,1731.6,1.732,Unnamed Bus Stop,1.732,Unnamed Transit Station,81.75,Jeti Kuala Kemaman,45.328,Limited Access
OSM_node_11769344238,Old Waterfall,Waterfall,Pahang,Kuantan,3.829215,103.371682,Unnamed Bus Stop,Bus Stop,1802.7,1.803,Unnamed Bus Stop,1.803,Unnamed Transit Station,82.858,Jeti Kuala Kemaman,46.152,Limited Access
OSM_node_11762775083,Sekilau Waterfall,Waterfall,Pahang,Kuantan,3.829153,103.320836,Unnamed Bus Stop,Bus Stop,1432.6,1.433,Unnamed Bus Stop,1.433,Unnamed Transit Station,82.618,Jeti Kuala Kemaman,47.484,Limited Access
OSM_node_6093451893,Twin Waterfalls,Waterfall,Pahang,Kuantan,3.742612,102.981471,Unnamed Bus Stop,Bus Stop,8686.5,8.687,Unnamed Bus Stop,8.687,Kuala Krau,68.363,Unnamed Ferry Terminal,29.097,Low Access
OSM_node_4382850590,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.789686,103.14112,Unnamed Bus Stop,Bus Stop,7242.6,7.243,Unnamed Bus Stop,7.243,Kuala Krau,86.453,Unnamed Ferry Terminal,42.415,Low Access
OSM_node_11760631721,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.842326,103.308015,Unnamed Bus Stop,Bus Stop,846.2,0.846,Unnamed Bus Stop,0.846,Unnamed Transit Station,81.157,Jeti Kuala Kemaman,46.536,Moderate Access
OSM_node_11760985360,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.831256,103.31097,Unnamed Bus Stop,Bus Stop,910.1,0.91,Unnamed Bus Stop,0.91,Unnamed Transit Station,82.381,Jeti Kuala Kemaman,47.593,Moderate Access
OSM_node_11760985361,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.831295,103.311095,Unnamed Bus Stop,Bus Stop,919.4,0.919,Unnamed Bus Stop,0.919,Unnamed Transit Station,82.377,Jeti Kuala Kemaman,47.584,Moderate Access
OSM_node_11760985364,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.831614,103.311862,Unnamed Bus Stop,Bus Stop,975.1,0.975,Unnamed Bus Stop,0.975,Unnamed Transit Station,82.341,Jeti Kuala Kemaman,47.524,Moderate Access
OSM_node_11762775072,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.833673,103.31405,Unnamed Bus Stop,Bus Stop,1127.0,1.127,Unnamed Bus Stop,1.127,Unnamed Transit Station,82.113,Jeti Kuala Kemaman,47.232,Limited Access
OSM_node_11778502579,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.841893,103.36212,Unnamed Bus Stop,Bus Stop,2060.0,2.06,Unnamed Bus Stop,2.06,Unnamed Transit Station,81.38,Jeti Kuala Kemaman,44.976,Limited Access
OSM_node_11780646960,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.860034,103.339004,Unnamed Bus Stop,Bus Stop,4400.5,4.401,Unnamed Bus Stop,4.4,Unnamed Transit Station,79.242,Jeti Kuala Kemaman,43.634,Low Access
OSM_node_11802639207,Unnamed Waterfall,Waterfall,Pahang,Kuantan,3.922525,102.947576,Unnamed Bus Stop,Bus Stop,9613.6,9.614,Unnamed Bus Stop,9.614,Jeransang,65.317,Unnamed Ferry Terminal,47.876,Low Access
OSM_node_11803604650,Unnamed Waterfall,Waterfall,Pahang,Kuantan,4.003048,102.895471,Unnamed Bus Stop,Bus Stop,18148.5,18.148,Unnamed Bus Stop,18.148,Jerantut,60.164,Unnamed Ferry Terminal,50.28,Low Access
OSM_way_583999697,Dinosaur Encounter Kuantan,Zoo,Pahang,Kuantan,3.807881,103.366341,Unnamed Bus Stop,Bus Stop,2040.9,2.041,Unnamed Bus Stop,2.041,Unnamed Transit Station,85.171,Jeti Kuala Kemaman,48.584,Limited Access
OSM_node_13518306702,Art Street,Attraction,Pahang,Lipis,4.187721,102.0543,Kuala Lipis,Railway / Transit Station,152.9,0.153,Central Bus Station For Bus To Jerantut and Raub,0.187,Kuala Lipis,0.153,Unnamed Ferry Terminal,31.845,High Access
OSM_node_12612795943,Cameron Highlands Letters,Attraction,Pahang,Lipis,4.417086,101.604525,Unnamed Bus Stop,Bus Stop,23150.9,23.151,Unnamed Bus Stop,23.151,Aur Gading,35.786,Unnamed Ferry Terminal,61.622,Low Access
OSM_node_14183084001,Genting Seribu,Attraction,Pahang,Lipis,4.118104,101.543961,"Felda Tersang, Jalan Cheroh - Batu Malim",Bus Stop,26281.7,26.282,"Felda Tersang, Jalan Cheroh - Batu Malim",26.282,Sungkai,29.665,Unnamed Ferry Terminal,59.282,Low Access
OSM_node_8208490217,Kechau 10,Attraction,Pahang,Lipis,4.214452,102.136161,Batu Sembilan,Railway / Transit Station,5492.4,5.492,Kuala Lipis Bus Station,9.178,Batu Sembilan,5.492,Unnamed Ferry Terminal,25.59,Low Access
OSM_node_13518302326,Murals,Attraction,Pahang,Lipis,4.188409,102.05417,Central Bus Station For Bus To Jerantut and Raub,Bus Terminal,148.2,0.148,Central Bus Station For Bus To Jerantut and Raub,0.148,Kuala Lipis,0.184,Unnamed Ferry Terminal,31.889,High Access
OSM_node_13518302324,Old Iron Railway Bridge,Attraction,Pahang,Lipis,4.182307,102.058543,Unnamed Bus Stop,Bus Stop,584.6,0.585,Unnamed Bus Stop,0.585,Kuala Lipis,0.82,Unnamed Ferry Terminal,31.171,Moderate Access
OSM_node_13518302754,Small Lane With Murals,Attraction,Pahang,Lipis,4.187473,102.053523,Kuala Lipis,Railway / Transit Station,62.9,0.063,Central Bus Station For Bus To Jerantut and Raub,0.143,Kuala Lipis,0.063,Unnamed Ferry Terminal,31.912,High Access
OSM_node_13518302755,Sveral Hiking Trails From Here,Attraction,Pahang,Lipis,4.18358,102.048358,Kuala Lipis,Railway / Transit Station,655.9,0.656,Central Bus Station For Bus To Jerantut and Raub,0.745,Kuala Lipis,0.656,Unnamed Ferry Terminal,32.266,Moderate Access
OSM_node_12258884545,Taman Negara Pahang Sungai Relau Merapoh,Attraction,Pahang,Lipis,4.679826,102.057037,Merapoh,Railway / Transit Station,6159.1,6.159,Hentian Gua Musang,19.278,Merapoh,6.159,Lata Berkoh,45.467,Low Access
OSM_node_11539929649,Unnamed Historic Site (Monument),Historic Site (Monument),Pahang,Lipis,4.136521,101.990824,Unnamed Bus Stop,Bus Stop,4819.1,4.819,Unnamed Bus Stop,4.819,Kuala Lipis,8.905,Unnamed Ferry Terminal,36.842,Low Access
OSM_node_2217201572,The Heritage Museum,Museum,Pahang,Lipis,4.183943,102.05027,Kuala Lipis,Railway / Transit Station,474.1,0.474,Central Bus Station For Bus To Jerantut and Raub,0.588,Kuala Lipis,0.474,Unnamed Ferry Terminal,32.086,Moderate Access
OSM_node_13518302753,Excellent View of The Mosque,Viewpoint,Pahang,Lipis,4.185752,102.052602,Kuala Lipis,Railway / Transit Station,168.5,0.169,Central Bus Station For Bus To Jerantut and Raub,0.314,Kuala Lipis,0.169,Unnamed Ferry Terminal,31.929,High Access
OSM_node_12612792477,Unnamed Viewpoint,Viewpoint,Pahang,Lipis,4.415796,101.609675,Unnamed Bus Stop,Bus Stop,23722.4,23.722,Unnamed Bus Stop,23.722,Aur Gading,35.198,Unnamed Ferry Terminal,62.205,Low Access
OSM_node_13805637501,Unnamed Viewpoint,Viewpoint,Pahang,Lipis,4.2154,102.051292,Central Bus Station For Bus To Jerantut and Raub,Bus Terminal,2980.0,2.98,Central Bus Station For Bus To Jerantut and Raub,2.98,Kuala Lipis,3.132,Unnamed Ferry Terminal,33.513,Limited Access
OSM_node_13518306801,accessed from trails past the museum,Viewpoint,Pahang,Lipis,4.185882,102.049101,Kuala Lipis,Railway / Transit Station,459.5,0.46,Central Bus Station For Bus To Jerantut and Raub,0.512,Kuala Lipis,0.459,Unnamed Ferry Terminal,32.291,Moderate Access
OSM_node_10880113249,Gerjau Fall 1,Waterfall,Pahang,Lipis,4.17576,101.56615,"Felda Tersang, Jalan Cheroh - Batu Malim",Bus Stop,25602.4,25.602,"Felda Tersang, Jalan Cheroh - Batu Malim",25.602,Sungkai,34.912,Unnamed Ferry Terminal,63.126,Low Access
OSM_node_10880113250,Gerjau Fall 2,Waterfall,Pahang,Lipis,4.176305,101.565001,"Felda Tersang, Jalan Cheroh - Batu Malim",Bus Stop,25743.4,25.743,"Felda Tersang, Jalan Cheroh - Batu Malim",25.743,Sungkai,34.837,Unnamed Ferry Terminal,63.02,Low Access
OSM_node_10880113251,Gerjau Fall 3,Waterfall,Pahang,Lipis,4.177093,101.562822,"Felda Tersang, Jalan Cheroh - Batu Malim",Bus Stop,26000.3,26.0,"Felda Tersang, Jalan Cheroh - Batu Malim",26.0,Sungkai,34.682,Unnamed Ferry Terminal,62.811,Low Access
OSM_node_10880113248,Pencait Fall,Waterfall,Pahang,Lipis,4.171077,101.609564,"Felda Tersang, Jalan Cheroh - Batu Malim",Bus Stop,21009.2,21.009,"Felda Tersang, Jalan Cheroh - Batu Malim",21.009,Bukit Betong,36.347,Unnamed Ferry Terminal,67.651,Low Access
OSM_node_10880113252,Sagoh Fall,Waterfall,Pahang,Lipis,4.169968,101.527268,Bidor Bus Station,Bus Terminal,27254.7,27.255,Bidor Bus Station,27.255,Sungkai,30.982,Unnamed Ferry Terminal,58.799,Low Access
OSM_node_12093706702,Unnamed Waterfall,Waterfall,Pahang,Lipis,4.647182,102.173519,Merapoh,Railway / Transit Station,19577.3,19.577,Hentian Gua Musang,30.605,Merapoh,19.577,Lata Berkoh,33.262,Low Access
OSM_node_12098209224,Unnamed Waterfall,Waterfall,Pahang,Lipis,4.653449,102.185422,Merapoh,Railway / Transit Station,20696.2,20.696,Chiku 2,30.929,Merapoh,20.696,Lata Berkoh,32.842,Low Access
OSM_node_12098360547,Unnamed Waterfall,Waterfall,Pahang,Lipis,4.646863,102.172961,Merapoh,Railway / Transit Station,19526.8,19.527,Hentian Gua Musang,30.581,Merapoh,19.527,Lata Berkoh,33.281,Low Access
OSM_node_6514745523,Mini Zoo Kuala Lipis,Zoo,Pahang,Lipis,4.179938,102.045665,Unnamed Bus Stop,Bus Stop,915.5,0.915,Unnamed Bus Stop,0.916,Kuala Lipis,1.148,Unnamed Ferry Terminal,32.387,Moderate Access
OSM_node_12869850581,Unnamed Viewpoint,Viewpoint,Pahang,Maran,3.711679,102.685667,Jengka Central Bus Station,Bus Terminal,16481.1,16.481,Jengka Central Bus Station,16.481,Kuala Krau,35.407,Unnamed Ferry Terminal,33.937,Low Access
OSM_node_13816700135,Unnamed Viewpoint,Viewpoint,Pahang,Maran,3.462825,102.619556,Unnamed Bus Stop,Bus Stop,7301.2,7.301,Unnamed Bus Stop,7.301,Mengkarak,26.515,Unnamed Ferry Terminal,31.299,Low Access
OSM_node_12869853412,Jeram Pelangi,Waterfall,Pahang,Maran,3.687977,102.71337,Unnamed Bus Station / Terminal,Bus Terminal,13503.3,13.503,Unnamed Bus Station / Terminal,13.503,Kuala Krau,38.56,Unnamed Ferry Terminal,29.908,Low Access
OSM_node_12869853497,Jeram Relang,Waterfall,Pahang,Maran,3.66866,102.709433,Unnamed Bus Station / Terminal,Bus Terminal,12030.2,12.03,Unnamed Bus Station / Terminal,12.03,Kuala Krau,38.318,Unnamed Ferry Terminal,28.721,Low Access
OSM_node_12869853388,Lubuk Kawah,Waterfall,Pahang,Maran,3.677689,102.718362,Unnamed Bus Station / Terminal,Bus Terminal,12244.5,12.245,Unnamed Bus Station / Terminal,12.244,Kuala Krau,39.2,Unnamed Ferry Terminal,28.703,Low Access
OSM_node_12869853287,Unnamed Waterfall,Waterfall,Pahang,Maran,3.699133,102.67539,Jengka Central Bus Station,Bus Terminal,16060.6,16.061,Jengka Central Bus Station,16.061,Kuala Krau,34.285,Unnamed Ferry Terminal,33.792,Low Access
OSM_node_13518302749,Murals,Attraction,Pahang,Pekan,3.492237,103.393119,Pekan Bus Station,Bus Stop,444.3,0.444,Pekan Bus Station,0.444,Mengkarak,109.564,Unnamed Ferry Terminal,54.794,Moderate Access
OSM_node_6991510466,Old House,Attraction,Pahang,Pekan,3.494944,103.387845,Pekan Bus Station,Bus Stop,1100.5,1.101,Pekan Bus Station,1.1,Mengkarak,109.035,Unnamed Ferry Terminal,54.209,Limited Access
OSM_node_7553799387,"masjid chini 03, pekan",Attraction,Pahang,Pekan,3.372029,102.954668,chini 03 bus stop,Bus Stop,339.4,0.339,chini 03 bus stop,0.339,Mengkarak,59.559,Unnamed Ferry Terminal,14.493,High Access
OSM_node_7553850585,simpang chini 03 pekan,Attraction,Pahang,Pekan,3.366138,102.956161,chini 03 bus stop sekolah agama rakyat,Bus Stop,233.5,0.234,chini 03 bus stop sekolah agama rakyat,0.234,Mengkarak,59.679,Unnamed Ferry Terminal,15.156,High Access
OSM_way_906990908,Unnamed Beach,Beach,Pahang,Pekan,3.135024,103.443616,Hentian Bas Kuala Rompin,Bus Terminal,37364.5,37.364,Hentian Bas Kuala Rompin,37.364,Terminal Bas dan Teksi Bandar Mersing,89.196,Tanjung Gemok Jetty Terminal,56.38,Low Access
OSM_way_1417293111,Istana Mahkota,Historic Site (Castle),Pahang,Pekan,3.510523,103.393809,Unnamed Bus Stop,Bus Stop,144.0,0.144,Unnamed Bus Stop,0.144,Mengkarak,109.986,Unnamed Ferry Terminal,54.913,High Access
OSM_node_2309665577,P04,Historic Site (Mine),Pahang,Pekan,3.389919,102.940984,Chini bus station,Bus Terminal,1401.7,1.402,Chini bus station,1.402,Mengkarak,58.23,Unnamed Ferry Terminal,12.067,Limited Access
OSM_node_6991510467,Muzium Masjid Sultan Abdullah,Museum,Pahang,Pekan,3.495009,103.389381,Pekan Bus Station,Bus Stop,950.6,0.951,Pekan Bus Station,0.951,Mengkarak,109.205,Unnamed Ferry Terminal,54.38,Moderate Access
OSM_node_4798720022,Muzium Sultan Abu Bakar,Museum,Pahang,Pekan,3.494017,103.390354,Pekan Bus Station,Bus Stop,804.2,0.804,Pekan Bus Station,0.804,Mengkarak,109.293,Unnamed Ferry Terminal,54.487,Moderate Access
OSM_node_6304859086,Artgardenmadi  #artgardenmadi,Attraction,Pahang,Raub,3.945012,102.021677,"Kampung Peruas, Jalan Dong - Ulu Dong",Bus Stop,290.0,0.29,"Kampung Peruas, Jalan Dong - Ulu Dong",0.29,Sungai Lik,26.639,Unnamed Ferry Terminal,35.491,High Access
OSM_way_711899130,Fraser's Hill sign,Attraction,Pahang,Raub,3.696173,101.748698,"Felda Lurah Bilut, Jalan Tras",Bus Stop,13113.5,13.114,"Felda Lurah Bilut, Jalan Tras",13.113,KA14 Kuala Kubu Bharu,19.962,Unnamed Ferry Terminal,75.409,Low Access
OSM_way_1306676127,Kilang Kacang Sinn Loong,Attraction,Pahang,Raub,3.811824,101.859711,"TF Value Mart, Jalan Lipis",Bus Stop,1470.0,1.47,"TF Value Mart, Jalan Lipis",1.47,KA14 Kuala Kubu Bharu,37.694,Unnamed Ferry Terminal,58.191,Limited Access
OSM_node_8278061772,Landslide Incident Bukit Fraser,Attraction,Pahang,Raub,3.715562,101.758602,Unnamed Bus Stop,Bus Stop,11639.1,11.639,Unnamed Bus Stop,11.639,KA14 Kuala Kubu Bharu,22.343,Unnamed Ferry Terminal,73.318,Low Access
OSM_node_8278061773,Landslide Incident Gap-Teranum,Attraction,Pahang,Raub,3.712658,101.763684,Unnamed Bus Stop,Bus Stop,11268.7,11.269,Unnamed Bus Stop,11.269,KA14 Kuala Kubu Bharu,22.427,Unnamed Ferry Terminal,73.016,Low Access
OSM_node_13518306303,Street Art,Attraction,Pahang,Raub,3.792445,101.856754,Perhentian Bas Raub,Bus Stop,60.5,0.06,Perhentian Bas Raub,0.061,KA14 Kuala Kubu Bharu,35.864,Unnamed Ferry Terminal,59.559,High Access
OSM_node_13518302327,Wall With Murals,Attraction,Pahang,Raub,3.790634,101.857374,Perhentian Bas Raub,Bus Stop,244.2,0.244,Perhentian Bas Raub,0.244,KA14 Kuala Kubu Bharu,35.762,Unnamed Ferry Terminal,59.604,High Access
